timestamp,timestamp_kst,direction,gross_return,net_return,cum_net_return,a,b,diff
1736359200000,2025-01-09 03:00,short,-0.01419879916961464,-0.01499879916961464,-0.8135190864806779,-0.03370833333333301,0.09433333333333294,0.12804166666666594
1736416800000,2025-01-09 19:00,long,-0.008545412019347332,-0.009345412019347332,-0.8228644985000253,0.10710833333333403,-0.030891666666667428,0.13800000000000145
1736438400000,2025-01-10 01:00,long,-0.022533225091733722,-0.02333322509173372,-0.846197723591759,0.03977500000000056,-0.0646583333333337,0.10443333333333427
1736445600000,2025-01-10 03:00,short,0.006279122428902828,0.005479122428902828,-0.8407186011628562,-0.056150000000000144,0.12184166666666685,0.177991666666667
1736535600000,2025-01-11 04:00,short,0.0065050256806326034,0.005705025680632603,-0.8350135754822237,-0.07995833333333335,0.021308333333333485,0.10126666666666684
1736726400000,2025-01-13 09:00,long,-0.009189014912227789,-0.009989014912227789,-0.8450025903944515,0.07694166666666646,-0.05308333333333315,0.1300249999999996
1736733600000,2025-01-13 11:00,short,0.007025685169126272,0.006225685169126272,-0.8387769052253252,-0.05769999999999986,0.06530833333333308,0.12300833333333294
1736776800000,2025-01-13 23:00,long,0.0030097613144983715,0.0022097613144983715,-0.8365671439108269,0.14329999999999954,-0.017374999999999474,0.160674999999999
1736848800000,2025-01-14 19:00,long,-0.003212487542227027,-0.0040124875422270275,-0.8405796314530539,8.333333333387927e-06,-0.10993333333333344,0.10994166666666683
1737043200000,2025-01-17 01:00,long,0.011685895462722806,0.010885895462722806,-0.8296937359903311,0.09610833333333324,-0.0052916666666666945,0.10139999999999993
1737475200000,2025-01-22 01:00,long,0.00868976751143924,0.007889767511439239,-0.8218039684788919,0.008808333333333529,-0.11363333333333347,0.122441666666667
1738011600000,2025-01-28 06:00,long,0.0026387369942153516,0.0018387369942153516,-0.8199652314846766,0.026008333333332967,-0.12378333333333313,0.1497916666666661
1738479600000,2025-02-02 16:00,long,-0.0076374957317369985,-0.008437495731736999,-0.8284027272164136,0.04659166666666681,-0.06897500000000001,0.11556666666666682
1738483200000,2025-02-02 17:00,short,0.015051523332318628,0.014251523332318628,-0.814151203884095,-0.06897500000000001,0.03241666666666654,0.10139166666666655
1738508400000,2025-02-03 00:00,long,-0.01152811166630996,-0.01232811166630996,-0.826479315550405,0.0996416666666664,-0.055324999999999847,0.15496666666666625
1738551600000,2025-02-03 12:00,short,-0.013797511604811685,-0.014597511604811686,-0.8410768271552167,-0.16124166666666695,0.0661833333333337,0.22742500000000065
1738591200000,2025-02-03 23:00,short,-0.03807794086652416,-0.038877940866524165,-0.8799547680217409,-0.11915833333333348,0.006808333333333749,0.12596666666666723
1738944000000,2025-02-08 01:00,short,0.021335480737275314,0.020535480737275316,-0.8594192872844656,-0.06937499999999996,0.07185000000000019,0.14122500000000016
1739109600000,2025-02-09 23:00,short,-0.00034963888858552394,-0.0011496388885855239,-0.8605689261730511,-0.006108333333333382,0.10630000000000006,0.11240833333333344
1739152800000,2025-02-10 11:00,short,-0.013607858232587144,-0.014407858232587145,-0.8749767844056383,-0.05739166666666673,0.046524999999999705,0.10391666666666644
1739160000000,2025-02-10 13:00,long,0.008731491659081492,0.007931491659081491,-0.8670452927465568,0.015008333333333512,-0.1222333333333332,0.1372416666666667
1739311200000,2025-02-12 07:00,long,-0.002738030904662292,-0.003538030904662292,-0.8705833236512192,0.11383333333333345,-0.05080833333333423,0.16464166666666769
1739386800000,2025-02-13 04:00,short,-0.00584090702220208,-0.00664090702220208,-0.8772242306734213,-0.13653333333333362,0.03323333333333345,0.16976666666666707
1739552400000,2025-02-15 02:00,long,-0.012453130994025785,-0.013253130994025785,-0.8904773616674471,0.014308333333333367,-0.14316666666666666,0.15747500000000003
1739808000000,2025-02-18 01:00,short,-0.006854849069058755,-0.007654849069058755,-0.8981322107365058,-0.013958333333333517,0.13484166666666653,0.14880000000000004
1739858400000,2025-02-18 15:00,short,-0.004451290071188163,-0.0052512900711881635,-0.903383500807694,-0.013641666666666996,0.08702499999999969,0.10066666666666668
1739890800000,2025-02-19 00:00,short,0.013761066788978038,0.012961066788978038,-0.890422434018716,-0.08454166666666696,0.10050833333333342,0.18505000000000038
1739912400000,2025-02-19 06:00,long,0.004618879207505255,0.0038188792075052554,-0.8866035548112108,0.09110833333333357,-0.07077500000000025,0.16188333333333382
1739995200000,2025-02-20 05:00,long,0.005942589615696159,0.0051425896156961585,-0.8814609651955146,0.04825833333333396,-0.051916666666667055,0.10017500000000101
1740150000000,2025-02-22 00:00,short,0.027049362103465313,0.026249362103465314,-0.8552116030920494,-0.016558333333333453,0.08990000000000009,0.10645833333333354
1740416400000,2025-02-25 02:00,long,-0.005608774268480943,-0.006408774268480943,-0.8616203773605303,0.16029999999999944,-0.0037000000000002586,0.1639999999999997
1740466800000,2025-02-25 16:00,long,-0.002205688572664455,-0.0030056885726644548,-0.8646260659331948,0.024074999999999847,-0.0815999999999999,0.10567499999999974
1740470400000,2025-02-25 17:00,short,0.004104911748870066,0.003304911748870066,-0.8613211541843248,-0.0815999999999999,0.10310833333333314,0.18470833333333303
1740474000000,2025-02-25 18:00,long,0.006840996377929454,0.006040996377929453,-0.8552801578063953,0.10310833333333314,-0.027916666666667478,0.1310250000000006
1740495600000,2025-02-26 00:00,short,-0.00298904949026646,-0.00378904949026646,-0.8590692072966618,-0.05155833333333293,0.09963333333333324,0.15119166666666617
1740502800000,2025-02-26 02:00,long,0.01715412946294048,0.016354129462940483,-0.8427150778337213,0.1338500000000007,-0.05730000000000057,0.19115000000000126
1740571200000,2025-02-26 21:00,short,0.009275258547119414,0.008475258547119413,-0.834239819286602,-0.01649166666666657,0.10702500000000059,0.12351666666666716
1740582000000,2025-02-27 00:00,long,-0.039458253653843145,-0.04025825365384315,-0.8744980729404451,0.14469999999999938,-0.02955833333333313,0.17425833333333252
1740600000000,2025-02-27 05:00,long,0.00039971594151144707,-0.00040028405848855297,-0.8748983569989337,0.062200000000000255,-0.07576666666666743,0.13796666666666768
1740668400000,2025-02-28 00:00,short,0.01809503396906953,0.01729503396906953,-0.8576033230298642,-0.0428166666666665,0.06760833333333371,0.11042500000000022
1740711600000,2025-02-28 12:00,long,-0.01887506595707522,-0.01967506595707522,-0.8772783889869394,0.03248333333333342,-0.08207500000000012,0.11455833333333354
1740751200000,2025-02-28 23:00,long,0.03129654224868328,0.03049654224868328,-0.8467818467382562,0.03525833333333317,-0.09460000000000024,0.1298583333333334
1740927600000,2025-03-03 00:00,short,-0.06657966727014175,-0.06737966727014175,-0.914161514008398,-0.05397500000000033,0.06786666666666674,0.12184166666666707
1740934800000,2025-03-03 02:00,long,0.003058569360589125,0.002258569360589125,-0.9119029446478089,0.03821666666666701,-0.24064166666666686,0.2788583333333339
1740942000000,2025-03-03 04:00,short,-0.006642931457220058,-0.0074429314572200585,-0.9193458761050289,-0.12596666666666678,0.02880000000000038,0.15476666666666716
1741057200000,2025-03-04 12:00,short,0.011937756435800084,0.011137756435800084,-0.9082081196692289,-0.06627500000000008,0.0792250000000001,0.14550000000000018
1741096800000,2025-03-04 23:00,short,-0.032262754152081685,-0.03306275415208169,-0.9412708738213106,-0.058325000000000404,0.06810833333333344,0.12643333333333384
1741104000000,2025-03-05 01:00,long,0.04258969306505733,0.04178969306505733,-0.8994811807562533,0.11075833333333396,-0.0385166666666672,0.14927500000000116
1741111200000,2025-03-05 03:00,long,0.011456695549383333,0.010656695549383333,-0.88882448520687,0.055616666666666426,-0.09590833333333304,0.15152499999999947
1741186800000,2025-03-06 00:00,short,-0.0142686847319764,-0.0150686847319764,-0.9038931699388464,-0.04399999999999982,0.059933333333333394,0.10393333333333321
1741197600000,2025-03-06 03:00,long,0.008917603420591336,0.008117603420591335,-0.8957755665182551,0.0748916666666668,-0.031666666666666954,0.10655833333333375
1741280400000,2025-03-07 02:00,short,-0.01138148387990734,-0.01218148387990734,-0.9079570503981624,-0.02439166666666681,0.08082499999999992,0.10521666666666674
1741305600000,2025-03-07 09:00,short,-0.02745192789815154,-0.02825192789815154,-0.936208978296314,-0.03783333333333361,0.11722499999999991,0.15505833333333352
1741312800000,2025-03-07 11:00,long,0.007500766025948957,0.006700766025948957,-0.9295082122703651,0.27071666666666694,-0.12198333333333355,0.3927000000000005
1741316400000,2025-03-07 12:00,short,-0.013933118503321351,-0.014733118503321352,-0.9442413307736864,-0.12198333333333355,0.056091666666667095,0.17807500000000065
1741327200000,2025-03-07 15:00,long,0.012503340598011059,0.011703340598011059,-0.9325379901756754,0.020750000000000046,-0.10846666666666671,0.12921666666666676
1741330800000,2025-03-07 16:00,short,-0.006820964692243692,-0.007620964692243692,-0.9401589548679191,-0.10846666666666671,0.004899999999999904,0.11336666666666662
1741363200000,2025-03-08 01:00,short,-0.012965584035031785,-0.013765584035031786,-0.9539245389029509,-0.02624166666666672,0.17884999999999995,0.20509166666666667
1741370400000,2025-03-08 03:00,long,-0.02214774140716902,-0.022947741407169018,-0.97687228031012,0.19790833333333335,-0.003466666666666507,0.20137499999999986
1741528800000,2025-03-09 23:00,short,0.008779184350295455,0.007979184350295454,-0.9688930959598245,-0.050650000000000084,0.055158333333333864,0.10580833333333395
1741536000000,2025-03-10 01:00,long,0.0074385960651697225,0.006638596065169722,-0.9622544998946548,0.12067499999999987,-0.03600833333333364,0.1566833333333335
1741561200000,2025-03-10 08:00,short,-0.016673408465675887,-0.017473408465675886,-0.9797279083603307,-0.03555000000000019,0.1615083333333338,0.197058333333334
1741575600000,2025-03-10 12:00,long,0.0024908254393218865,0.0016908254393218866,-0.9780370829210089,0.06748333333333356,-0.052083333333333925,0.11956666666666749
1741597200000,2025-03-10 18:00,short,0.00983981901826525,0.00903981901826525,-0.9689972639027437,-0.13613333333333344,0.04061666666666719,0.17675000000000063
1741608000000,2025-03-10 21:00,long,-0.0499716404428292,-0.050771640442829204,-1.0197689043455729,0.09280000000000088,-0.20089166666666713,0.293691666666668
1741615200000,2025-03-10 23:00,short,0.021991699415280563,0.021191699415280565,-0.9985772049302923,-0.04194999999999993,0.06224166666666697,0.1041916666666669
1741633200000,2025-03-11 04:00,long,-0.0037946792368444004,-0.004594679236844401,-1.0031718841671367,0.08351666666666757,-0.04924166666666663,0.1327583333333342
1741654800000,2025-03-11 10:00,short,-0.01676448695817423,-0.017564486958174228,-1.0207363711253108,-0.04923333333333302,0.051216666666666466,0.10044999999999948
1741658400000,2025-03-11 11:00,long,0.010304817250113008,0.009504817250113007,-1.0112315538751977,0.051216666666666466,-0.06960000000000033,0.1208166666666668
1741680000000,2025-03-11 17:00,short,-0.002312603566096305,-0.003112603566096305,-1.014344157441294,-0.131508333333334,0.0055916666666671055,0.1371000000000011
1741701600000,2025-03-11 23:00,short,-0.03884710918952927,-0.039647109189529274,-1.053991266630823,-0.11171666666666669,0.05520000000000058,0.16691666666666727
1741755600000,2025-03-12 14:00,short,-0.008806119477785979,-0.009606119477785979,-1.063597386108609,-0.013366666666666527,0.10172500000000007,0.11509166666666659
1741770000000,2025-03-12 18:00,long,-0.002241309931895419,-0.0030413099318954188,-1.0666386960405043,0.1091500000000003,-0.052841666666666676,0.16199166666666698
1741788000000,2025-03-12 23:00,short,-0.010604160169019439,-0.011404160169019439,-1.0780428562095237,-0.11127500000000046,0.004350000000000076,0.11562500000000053
1741798800000,2025-03-13 02:00,long,0.01115817737175262,0.01035817737175262,-1.067684678837771,0.08718333333333295,-0.03801666666666703,0.12519999999999998
1741971600000,2025-03-15 02:00,short,0.002263040504036584,0.0014630405040365843,-1.0662216383337344,-0.14219999999999988,0.02201666666666635,0.16421666666666623
1742173200000,2025-03-17 10:00,long,-0.0013990792497332594,-0.0021990792497332593,-1.0684207175834677,0.06680833333333314,-0.04396666666666671,0.11077499999999985
1742223600000,2025-03-18 00:00,long,0.008551141576802701,0.007751141576802701,-1.060669576006665,0.0891999999999995,-0.04078333333333295,0.12998333333333245
1743087600000,2025-03-28 00:00,long,0.001453943606527286,0.0006539436065272859,-1.0600156324001375,0.0818916666666667,-0.08592499999999981,0.1678166666666665
1743249600000,2025-03-29 21:00,short,0.0021464008027151094,0.0013464008027151094,-1.0586692315974224,-0.06461666666666677,0.07205000000000039,0.13666666666666716
1743418800000,2025-03-31 20:00,long,0.015898787379591717,0.015098787379591716,-1.0435704442178306,0.018833333333333258,-0.11727500000000046,0.13610833333333372
1743422400000,2025-03-31 21:00,short,-0.006304278369101635,-0.007104278369101635,-1.0506747225869322,-0.11727500000000046,0.02624166666666694,0.1435166666666674
1743429600000,2025-03-31 23:00,long,-0.0015265026135664606,-0.0023265026135664605,-1.0530012252004985,0.06180833333333369,-0.08274166666666716,0.14455000000000084
1743451200000,2025-04-01 05:00,short,-0.0022807271880271873,-0.0030807271880271873,-1.0560819523885256,-0.01480833333333309,0.09510833333333335,0.10991666666666644
1743508800000,2025-04-01 21:00,short,-0.01797161439044359,-0.01877161439044359,-1.0748535667789691,-0.1359083333333333,0.011158333333332937,0.14706666666666623
1743519600000,2025-04-02 00:00,long,-0.0041729455399517335,-0.004972945539951734,-1.0798265123189208,0.1590083333333332,-0.2093499999999997,0.3683583333333329
1743645600000,2025-04-03 11:00,long,-0.007773325803820286,-0.008573325803820286,-1.088399838122741,0.07965,-0.03888333333333294,0.11853333333333294
1743760800000,2025-04-04 19:00,short,0.000920539848171531,0.00012053984817153097,-1.0882792982745695,-0.16006666666666658,0.0864083333333332,0.24647499999999978
1743771600000,2025-04-04 22:00,long,0.013286772181215545,0.012486772181215544,-1.0757925260933539,0.11808333333333354,-0.07018333333333326,0.1882666666666668
1744005600000,2025-04-07 15:00,long,0.025168798430086126,0.024368798430086127,-1.0514237276632676,0.018774999999999764,-0.09025833333333333,0.1090333333333331
