trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
91,1635091200000,2021-10-25 01:00,long,0.013112021311773026,0.012312021311773025,116.20834575514397,9438.608236002889,9554.816581758032,fixed_4h,,
92,1635314400000,2021-10-27 15:00,short,0.034557040922215454,0.03375704092221545,322.54233435466864,9554.816581758032,9877.3589161127,fixed_4h,,
93,1635332400000,2021-10-27 20:00,short,-0.003717997799258077,-0.004517997799258077,-44.62588584547933,9877.3589161127,9832.733030267222,fixed_4h,,
94,1635354000000,2021-10-28 02:00,long,-0.002250063531754831,-0.003050063531754831,-29.990460433099226,9832.733030267222,9802.742569834123,fixed_4h,,
95,1635411600000,2021-10-28 18:00,long,0.007897573215222442,0.007097573215222442,69.57568309937548,9802.742569834123,9872.318252933499,fixed_4h,,
96,1635418800000,2021-10-28 20:00,long,0.004119546603724933,0.003319546603724933,32.77162052741706,9872.318252933499,9905.089873460916,fixed_4h,,
97,1635429600000,2021-10-28 23:00,long,-0.019293496567160284,-0.020093496567160283,-199.02788936980102,9905.089873460916,9706.061984091115,fixed_4h,,
98,1635498000000,2021-10-29 18:00,long,0.007996536829282919,0.007196536829282918,69.85003253581455,9706.061984091115,9775.91201662693,fixed_4h,,
99,1635606000000,2021-10-31 00:00,long,0.005062116905548919,0.004262116905548919,41.666079873224454,9775.91201662693,9817.578096500154,fixed_4h,,
100,1635649200000,2021-10-31 12:00,short,0.004766422813548998,0.003966422813548998,38.94066573575716,9817.578096500154,9856.518762235912,fixed_4h,,
101,1635732000000,2021-11-01 11:00,short,-0.007353488581543388,-0.008153488581543388,-80.36501318165868,9856.518762235912,9776.153749054252,fixed_4h,,
102,1635858000000,2021-11-02 22:00,short,-0.0006347736913510094,-0.0014347736913510093,-14.026568201745578,9776.153749054252,9762.127180852507,fixed_4h,,
103,1635933600000,2021-11-03 19:00,long,-0.018210242636239937,-0.019010242636239936,-185.5804063538391,9762.127180852507,9576.546774498667,fixed_4h,,
104,1635962400000,2021-11-04 03:00,short,0.0031741150552476727,0.0023741150552476727,22.735823874620827,9576.546774498667,9599.282598373287,fixed_4h,,
105,1635966000000,2021-11-04 04:00,long,6.261970157273034e-05,-0.0007373802984272697,-7.078321867076191,9599.282598373287,9592.20427650621,fixed_4h,,
106,1636030800000,2021-11-04 22:00,long,-0.02074577877878303,-0.02154577877878303,-206.67151134249934,9592.20427650621,9385.53276516371,fixed_4h,,
107,1636038000000,2021-11-05 00:00,short,-0.0027949541791123522,-0.003594954179112352,-33.74056023732119,9385.53276516371,9351.792204926389,fixed_4h,,
108,1636124400000,2021-11-06 00:00,short,-0.005473290297267619,-0.006273290297267619,-58.66650730122767,9351.792204926389,9293.12569762516,fixed_4h,,
109,1636200000000,2021-11-06 21:00,long,0.00593107418389649,0.005131074183896489,47.683717354789515,9293.12569762516,9340.80941497995,fixed_4h,,
110,1636246800000,2021-11-07 10:00,short,-0.0018213904449404517,-0.0026213904449404516,-24.485908548438253,9340.80941497995,9316.323506431512,fixed_4h,,
111,1636250400000,2021-11-07 11:00,long,-0.0019603006439846693,-0.0027603006439846692,-25.715853774372416,9316.323506431512,9290.60765265714,fixed_4h,,
112,1636300800000,2021-11-08 01:00,long,0.009970097921755183,0.009170097921755183,85.19578192747403,9290.60765265714,9375.803434584614,fixed_4h,,
113,1636412400000,2021-11-09 08:00,short,-0.013300125104732219,-0.01410012510473222,-132.20000138502107,9375.803434584614,9243.603433199592,fixed_4h,,
114,1636416000000,2021-11-09 09:00,long,0.010952599105130245,0.010152599105130245,93.84659994408104,9243.603433199592,9337.450033143674,fixed_4h,,
115,1636646400000,2021-11-12 01:00,short,0.004170124167386491,0.003370124167386491,31.468366018461285,9337.450033143674,9368.918399162136,fixed_4h,,
116,1636664400000,2021-11-12 06:00,short,-0.0026515797033821453,-0.0034515797033821453,-32.33756858919157,9368.918399162136,9336.580830572944,fixed_4h,,
117,1636686000000,2021-11-12 12:00,short,0.006072813789733789,0.005272813789733788,49.230052152409165,9336.580830572944,9385.810882725353,fixed_4h,,
118,1636725600000,2021-11-12 23:00,long,0.006839480837343537,0.006039480837343536,56.68542496915019,9385.810882725353,9442.496307694502,fixed_4h,,
