trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
58,1643223600000,2022-01-27 04:00,short,0.02786746953281638,0.02706746953281638,261.8062226773682,9672.356788282572,9934.163010959941,tp,1643226300000,2022-01-27 04:45
59,1645441200000,2022-02-21 20:00,short,-0.017889969900699798,-0.018689969900699797,-185.66920766348656,9934.163010959941,9748.493803296455,sl,1645456200000,2022-02-22 00:10
60,1645473600000,2022-02-22 05:00,long,-0.015178989966897705,-0.015978989966897703,-155.77108467523848,9748.493803296455,9592.722718621217,sl,1645480200000,2022-02-22 06:50
61,1646575200000,2022-03-06 23:00,long,-0.016906379826736595,-0.017706379826736594,-169.85239202847254,9592.722718621217,9422.870326592743,sl,1646612100000,2022-03-07 09:15
62,1646668800000,2022-03-08 01:00,short,0.02652982258540304,0.02572982258540304,242.4487817484901,9422.870326592743,9665.319108341233,tp,1646676300000,2022-03-08 03:05
63,1646985600000,2022-03-11 17:00,long,0.02544018038469953,0.02464018038469953,238.1552063052112,9665.319108341233,9903.474314646444,tp,1647001500000,2022-03-11 21:25
64,1647007200000,2022-03-11 23:00,short,0.004099024060098655,0.003299024060098655,32.671800042587655,9903.474314646444,9936.146114689032,timeout,1647093300000,2022-03-12 22:55
65,1647885600000,2022-03-22 03:00,long,0.02512192058302376,0.02432192058302376,241.66615670278676,9936.146114689032,10177.812271391818,tp,1647918600000,2022-03-22 12:10
66,1648047600000,2022-03-24 00:00,long,0.0251650831816308,0.0243650831816308,247.98324259948436,10177.812271391818,10425.795513991303,tp,1648133700000,2022-03-24 23:55
67,1648832400000,2022-04-02 02:00,short,-0.01927298255969756,-0.02007298255969756,-209.27681152332048,10425.795513991303,10216.518702467982,sl,1648860600000,2022-04-02 09:50
68,1649098800000,2022-04-05 04:00,short,-0.01520728495315482,-0.01600728495315482,-163.5387260996405,10216.518702467982,10052.97997636834,sl,1649106300000,2022-04-05 06:05
69,1649426400000,2022-04-08 23:00,short,-0.015755780766786076,-0.016555780766786075,-166.43493254164449,10052.97997636834,9886.545043826696,sl,1649430300000,2022-04-09 00:05
70,1649858400000,2022-04-13 23:00,long,0.0003134923916383592,-0.00048650760836164086,-4.80987938423176,9886.545043826696,9881.735164442465,timeout,1649944800000,2022-04-14 23:00
71,1650034800000,2022-04-16 00:00,short,0.0030604154618799617,0.002260415461879962,22.336826955908677,9881.735164442465,9904.071991398374,timeout,1650121200000,2022-04-17 00:00
72,1650214800000,2022-04-18 02:00,short,0.030255928417201372,0.029455928417201373,291.7336356174396,9904.071991398374,10195.805627015814,tp,1650255300000,2022-04-18 13:15
73,1650301200000,2022-04-19 02:00,short,-0.015619798410932528,-0.016419798410932527,-167.41307303265117,10195.805627015814,10028.392553983163,sl,1650301500000,2022-04-19 02:05
74,1650463200000,2022-04-20 23:00,short,-0.0181838082557233,-0.018983808255723298,-190.37708135793963,10028.392553983163,9838.015472625224,sl,1650536100000,2022-04-21 19:15
75,1650729600000,2022-04-24 01:00,short,0.0010324842199896933,0.00023248421998969327,2.2871833533998087,9838.015472625224,9840.302655978623,timeout,1650816000000,2022-04-25 01:00
76,1650916800000,2022-04-26 05:00,long,-0.01640669329515776,-0.017206693295157758,-169.31906973295045,9840.302655978623,9670.983586245673,sl,1650982500000,2022-04-26 23:15
77,1651082400000,2022-04-28 03:00,short,-0.015038727791103934,-0.015838727791103933,-153.17607649477932,9670.983586245673,9517.807509750894,sl,1651136700000,2022-04-28 18:05
78,1651424400000,2022-05-02 02:00,long,-0.015337180394269567,-0.016137180394269566,-153.59057674278375,9517.807509750894,9364.21693300811,sl,1651431300000,2022-05-02 03:55
79,1651521600000,2022-05-03 05:00,long,-0.017236787576209722,-0.01803678757620972,-168.9003916382134,9364.21693300811,9195.316541369897,sl,1651600800000,2022-05-04 03:00
80,1651759200000,2022-05-05 23:00,short,0.03136165553515513,0.030561655535155132,281.02409667406084,9195.316541369897,9476.340638043957,tp,1651762800000,2022-05-06 00:00
81,1652691600000,2022-05-16 18:00,long,-0.016870538635855192,-0.01767053863585519,-167.45204337108038,9476.340638043957,9308.888594672877,sl,1652719500000,2022-05-17 01:45
82,1653508800000,2022-05-26 05:00,short,0.02546365508352466,0.024663655083524662,229.59121750996846,9308.888594672877,9538.479812182846,tp,1653568500000,2022-05-26 21:35
83,1653573600000,2022-05-26 23:00,long,0.025170165595013616,0.024370165595013617,232.45433254759035,9538.479812182846,9770.934144730436,tp,1653582000000,2022-05-27 01:20
84,1653663600000,2022-05-28 00:00,short,-0.016611150910475825,-0.017411150910475823,-170.12320893022263,9770.934144730436,9600.810935800213,sl,1653744000000,2022-05-28 22:20
