trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
21,1638421200000,2021-12-02 14:00,short,0.0018443610682279399,0.00104436106822794,11.023153832737762,10554.926038598629,10565.949192431366
22,1638428400000,2021-12-02 16:00,long,-0.001503631134512573,-0.002303631134512573,-24.340049525362872,10565.949192431366,10541.609142906003
23,1638504000000,2021-12-03 13:00,short,0.14897228027528042,0.14817228027528043,1561.974264475127,10541.609142906003,12103.583407381131
24,1638518400000,2021-12-03 17:00,long,-0.16053384121455017,-0.16133384121455016,-1952.7176035734915,12103.583407381131,10150.86580380764
25,1638525600000,2021-12-03 19:00,short,0.16637727497284616,0.16557727497284616,1680.7526984095186,10150.86580380764,11831.618502217158
26,1638529200000,2021-12-03 20:00,long,-0.18343480547176017,-0.18423480547176016,-2179.7959331720563,11831.618502217158,9651.822569045102
27,1639180800000,2021-12-11 09:00,short,-0.03256350330755042,-0.033363503307550425,-322.0186142062261,9651.822569045102,9329.803954838875
28,1639245600000,2021-12-12 03:00,long,0.03610518923386796,0.03530518923386796,329.39049414047616,9329.803954838875,9659.194448979351
29,1639922400000,2021-12-19 23:00,short,0.02634779541535537,0.02554779541535537,246.7711236596607,9659.194448979351,9905.965572639012
30,1639980000000,2021-12-20 15:00,long,0.04250804715471057,0.04170804715471057,413.1584792165674,9905.965572639012,10319.124051855579
31,1640869200000,2021-12-30 22:00,short,-0.004179242160566865,-0.004979242160566865,-51.38141753911888,10319.124051855579,10267.74263431646
32,1641204000000,2022-01-03 19:00,short,0.010497593572252661,0.009697593572252661,99.57239497209191,10267.74263431646,10367.315029288553
33,1641218400000,2022-01-03 23:00,long,0.010622844534915687,0.009822844534915687,101.83652377719633,10367.315029288553,10469.151553065749
34,1641294000000,2022-01-04 20:00,short,0.010823673045735505,0.010023673045735504,104.93935223418514,10469.151553065749,10574.090905299934
35,1641301200000,2022-01-04 22:00,long,-0.011127555605571549,-0.011927555605571549,-126.12305725133336,10574.090905299934,10447.9678480486
36,1641304800000,2022-01-04 23:00,short,0.01233517952879526,0.011535179528795259,120.51918483832127,10447.9678480486,10568.487032886922
37,1641312000000,2022-01-05 01:00,long,-0.010148732754703294,-0.010948732754703294,-115.71154014462607,10568.487032886922,10452.775492742296
38,1641326400000,2022-01-05 05:00,short,0.05146869906894069,0.05066869906894069,529.6285358769576,10452.775492742296,10982.404028619254
39,1641384000000,2022-01-05 21:00,long,-0.07164992616280996,-0.07244992616280996,-795.6743609636115,10982.404028619254,10186.729667655642
40,1641391200000,2022-01-05 23:00,short,0.08579654471581655,0.08499654471581655,865.8368237048278,10186.729667655642,11052.566491360469
41,1641398400000,2022-01-06 01:00,long,-0.07377705075950303,-0.07457705075950302,-824.267812248972,11052.566491360469,10228.298679111496
42,1642255200000,2022-01-15 23:00,short,-0.002811981807929964,-0.003611981807929964,-36.9444287550248,10228.298679111496,10191.354250356471
43,1642356000000,2022-01-17 03:00,long,-0.020832934124851876,-0.021632934124851875,-220.4688951409907,10191.354250356471,9970.885355215481
44,1642507200000,2022-01-18 21:00,long,0.008310965100050582,0.007510965100050582,74.89097191962894,9970.885355215481,10045.77632713511
45,1642543200000,2022-01-19 07:00,short,0.013017366809858655,0.012217366809858654,122.73293427840427,10045.77632713511,10168.509261413516
46,1642608000000,2022-01-20 01:00,long,0.02924880203223923,0.02844880203223923,289.2819069409443,10168.509261413516,10457.791168354459
47,1642672800000,2022-01-20 19:00,short,0.07633249981848667,0.07553249981848667,789.9031095255046,10457.791168354459,11247.694277879964
48,1643223600000,2022-01-27 04:00,long,-0.031959141260462065,-0.03275914126046207,-368.4648057035606,11247.694277879964,10879.229472176403
49,1643227200000,2022-01-27 05:00,short,0.03297355162995674,0.03217355162995674,350.0234511172145,10879.229472176403,11229.252923293618
50,1645473600000,2022-02-22 05:00,short,0.013619235106662853,0.012819235106662852,143.950433295882,11229.252923293618,11373.2033565895
51,1646582400000,2022-03-07 01:00,long,-0.0104249022585583,-0.0112249022585583,-127.66309604442432,11373.2033565895,11245.540260545076
52,1647007200000,2022-03-11 23:00,long,-0.009950362763033516,-0.010750362763033516,-120.89363726715801,11245.540260545076,11124.646623277918
53,1648832400000,2022-04-02 02:00,long,-0.0005620863093217521,-0.001362086309321752,-15.152728861609312,11124.646623277918,11109.49389441631
54,1649430000000,2022-04-09 00:00,short,0.033508304346481665,0.03270830434648166,363.3727074339485,11109.49389441631,11472.866601850257
55,1649437200000,2022-04-09 02:00,long,-0.008896277230443062,-0.009696277230443062,-111.24409519943131,11472.866601850257,11361.622506650825
56,1650214800000,2022-04-18 02:00,long,0.004247058456352981,0.0034470584563529813,39.164176939441084,11361.622506650825,11400.786683590266
57,1651082400000,2022-04-28 03:00,long,0.030370537585862056,0.029570537585862058,337.1273911355016,11400.786683590266,11737.914074725768
58,1651431600000,2022-05-02 04:00,long,0.019398839559672476,0.018598839559672477,218.31158064104596,11737.914074725768,11956.225655366814
59,1653663600000,2022-05-28 00:00,long,0.004781976214956574,0.003981976214956573,47.60940618032422,11956.225655366814,12003.835061547139
60,1654776000000,2022-06-09 21:00,long,-0.013594792097736286,-0.014394792097736286,-172.7927100864885,12003.835061547139,11831.04235146065
61,1655470800000,2022-06-17 22:00,long,-0.07799669419896882,-0.07879669419896881,-932.2470262230937,11831.04235146065,10898.795325237556
