trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
1,1629979200000,2021-08-26 21:00,short,-0.04163993624521645,-0.04243993624521645,-424.3993624521645,10000.0,9575.600637547836
2,1631030400000,2021-09-08 01:00,long,-0.005232482329229793,-0.006032482329229793,-57.76464163776886,9575.600637547836,9517.835995910067
3,1631487600000,2021-09-13 08:00,short,-0.02243893065336211,-0.02323893065336211,-221.18433067902774,9517.835995910067,9296.65166523104
4,1632499200000,2021-09-25 01:00,long,0.02632484177934269,0.02552484177934269,237.29556283268505,9296.65166523104,9533.947228063726
5,1632963600000,2021-09-30 10:00,short,-0.1117514371849897,-0.1125514371849897,-1073.059462564421,9533.947228063726,8460.887765499305
6,1636038000000,2021-11-05 00:00,long,-0.006715194316544326,-0.0075151943165443266,-63.5852156481998,8460.887765499305,8397.302549851105
7,1637056800000,2021-11-16 19:00,short,0.006582291148316988,0.005782291148316987,48.555648203743715,8397.302549851105,8445.85819805485
8,1637060400000,2021-11-16 20:00,long,-0.022314499503369056,-0.023114499503369055,-195.22178512446428,8445.85819805485,8250.636412930386
9,1637067600000,2021-11-16 22:00,short,0.02204584816037214,0.02124584816037214,175.29176845555642,8250.636412930386,8425.928181385942
10,1637071200000,2021-11-16 23:00,long,-0.03369704349526648,-0.03449704349526648,-290.6696109612624,8425.928181385942,8135.258570424679
11,1637146800000,2021-11-17 20:00,short,0.060326518753218816,0.059526518753218814,484.26362185466877,8135.258570424679,8619.522192279348
12,1637258400000,2021-11-19 03:00,long,0.025170473283592676,0.024370473283592677,210.06183530427805,8619.522192279348,8829.584027583625
13,1637290800000,2021-11-19 12:00,short,-0.04973459014413484,-0.05053459014413484,-446.19940997713786,8829.584027583625,8383.384617606487
14,1637308800000,2021-11-19 17:00,long,0.02986227789936291,0.02906227789936291,243.640253494124,8383.384617606487,8627.024871100612
15,1637434800000,2021-11-21 04:00,short,0.05580673735349406,0.05500673735349406,474.5444912266923,8627.024871100612,9101.569362327304
16,1637593200000,2021-11-23 00:00,long,-0.023947404000362105,-0.024747404000362103,-225.24021404683188,9101.569362327304,8876.329148280473
17,1637661600000,2021-11-23 19:00,short,-0.02139119530007072,-0.02219119530007072,-196.97635367720235,8876.329148280473,8679.35279460327
18,1637665200000,2021-11-23 20:00,long,0.03173129312485701,0.03093129312485701,268.46360542392057,8679.35279460327,8947.81640002719
19,1637827200000,2021-11-25 17:00,short,0.050812480676978855,0.05001248067697885,447.5024948075143,8947.81640002719,9395.318894834705
20,1637946000000,2021-11-27 02:00,long,-0.006346391905633575,-0.007146391905633575,-67.14263090089293,9395.318894834705,9328.176263933812
21,1638003600000,2021-11-27 18:00,short,-0.03966544888705381,-0.04046544888705381,-377.4688398176423,9328.176263933812,8950.70742411617
22,1638025200000,2021-11-28 00:00,long,0.03997299628903894,0.03917299628903894,350.626028709176,8950.70742411617,9301.333452825345
23,1638028800000,2021-11-28 01:00,short,-0.04521031602523995,-0.04601031602523995,-427.95729162063043,9301.333452825345,8873.376161204715
24,1638100800000,2021-11-28 21:00,long,0.0644394526593115,0.06363945265931151,564.6968021392507,8873.376161204715,9438.072963343966
25,1638295200000,2021-12-01 03:00,short,0.02360369884161828,0.022803698841618283,215.22297350131564,9438.072963343966,9653.295936845281
26,1638349200000,2021-12-01 18:00,long,-0.0070992788435660925,-0.007899278843566093,-76.25407636460446,9653.295936845281,9577.041860480676
27,1638352800000,2021-12-01 19:00,short,0.0027960117789058714,0.0019960117789058715,19.11588836059403,9577.041860480676,9596.157748841271
28,1638381600000,2021-12-02 03:00,long,-0.043719961797635265,-0.04451996179763527,-427.22057638249504,9596.157748841271,9168.937172458776
29,1638504000000,2021-12-03 13:00,short,0.13603229856232546,0.13523229856232546,1239.9364492051495,9168.937172458776,10408.873621663926
30,1638529200000,2021-12-03 20:00,long,-0.13747886259304798,-0.13827886259304797,-1439.3272052784678,10408.873621663926,8969.54641638546
31,1638568800000,2021-12-04 07:00,short,0.0826791404023437,0.0818791404023437,734.4187503725639,8969.54641638546,9703.965166758024
32,1638630000000,2021-12-05 00:00,long,0.01999950403305184,0.01919950403305184,186.31131835576525,9703.965166758024,9890.276485113789
33,1638716400000,2021-12-06 00:00,short,-0.0613024224282146,-0.0621024224282146,-614.210128210374,9890.276485113789,9276.066356903415
34,1639148400000,2021-12-11 00:00,long,0.03522060974026697,0.03442060974026697,319.2878599957924,9276.066356903415,9595.354216899208
35,1639180800000,2021-12-11 09:00,short,-0.03885569710272185,-0.039655697102721855,-380.5104604186799,9595.354216899208,9214.843756480528
36,1639432800000,2021-12-14 07:00,long,0.037202450263202014,0.03640245026320201,335.44289152846,9214.843756480528,9550.286648008989
37,1639922400000,2021-12-19 23:00,short,-0.025837755037334542,-0.02663775503733454,-254.39819626599024,9550.286648008989,9295.888451742998
38,1639980000000,2021-12-20 15:00,long,0.05403697809462327,0.053236978094623265,494.88500987550333,9295.888451742998,9790.7734616185
39,1641304800000,2022-01-04 23:00,short,0.09707340846259194,0.09627340846259194,942.5911326351031,9790.7734616185,10733.364594253604
40,1641312000000,2022-01-05 01:00,long,-0.08317703994261794,-0.08397703994261793,-901.356187250316,10733.364594253604,9832.008407003288
41,1641326400000,2022-01-05 05:00,short,0.06834636992055576,0.06754636992055577,664.1164769214583,9832.008407003288,10496.124883924746
42,1641384000000,2022-01-05 21:00,long,-0.08208437092801668,-0.08288437092801668,-869.9647081860046,10496.124883924746,9626.160175738742
43,1641391200000,2022-01-05 23:00,short,0.10425487960326862,0.10345487960326863,995.8732420228307,9626.160175738742,10622.033417761573
44,1641398400000,2022-01-06 01:00,long,-0.0935080120194055,-0.0943080120194055,-1001.7428552327854,10622.033417761573,9620.290562528788
45,1641412800000,2022-01-06 05:00,short,0.04432896221638416,0.04352896221638416,418.7612644069527,9620.290562528788,10039.05182693574
46,1641423600000,2022-01-06 08:00,long,-0.0360390330322744,-0.036839033032274406,-369.8289618652004,10039.05182693574,9669.22286507054
47,1641549600000,2022-01-07 19:00,short,-0.006733016053404706,-0.007533016053404706,-72.83841106652423,9669.22286507054,9596.384454004015
48,1641765600000,2022-01-10 07:00,long,0.0036728258444023165,0.0028728258444023166,27.56874127228335,9596.384454004015,9623.953195276299
49,1641841200000,2022-01-11 04:00,short,-0.05509330194702167,-0.05589330194702167,-537.9145218675822,9623.953195276299,9086.038673408717
50,1641924000000,2022-01-12 03:00,long,-0.001681714375112442,-0.002481714375112442,-22.548952788625993,9086.038673408717,9063.489720620091
51,1642255200000,2022-01-15 23:00,short,0.013658991445586022,0.012858991445586021,116.5473367846106,9063.489720620091,9180.037057404701
52,1642507200000,2022-01-18 21:00,long,0.006414427758814956,0.005614427758814955,51.540654882042915,9180.037057404701,9231.577712286744
53,1642543200000,2022-01-19 07:00,short,0.029925157086766685,0.029125157086766686,268.8711510290457,9231.577712286744,9500.448863315789
54,1642608000000,2022-01-20 01:00,long,-0.08782533354871969,-0.08862533354871968,-841.9804493739166,9500.448863315789,8658.468413941871
55,1642672800000,2022-01-20 19:00,short,0.1507394745826296,0.1499394745826296,1298.2462046767384,8658.468413941871,9956.71461861861
56,1642813200000,2022-01-22 10:00,long,-0.021279519670444724,-0.022079519670444723,-219.8394762747941,9956.71461861861,9736.875142343815
57,1643061600000,2022-01-25 07:00,short,-0.0021769791059782495,-0.0029769791059782494,-28.986473856276533,9736.875142343815,9707.888668487538
58,1643223600000,2022-01-27 04:00,long,-0.0072373822112976605,-0.00803738221129766,-78.02601169335988,9707.888668487538,9629.862656794177
59,1644505200000,2022-02-11 00:00,short,0.049057293100456145,0.04825729310045614,464.71110474605393,9629.862656794177,10094.573761540232
60,1646582400000,2022-03-07 01:00,long,-0.022264995855328373,-0.023064995855328372,-232.831301971232,10094.573761540232,9861.742459569
61,1646802000000,2022-03-09 14:00,short,0.0642799780210489,0.0634799780210489,626.0231945826849,9861.742459569,10487.765654151686
62,1647007200000,2022-03-11 23:00,long,-0.011366023381315427,-0.012166023381315427,-127.5944021661663,10487.765654151686,10360.17125198552
63,1648047600000,2022-03-24 00:00,short,-0.039840431712260704,-0.040640431712260706,-421.041832293644,10360.17125198552,9939.129419691875
64,1648832400000,2022-04-02 02:00,long,-0.0017142555640620172,-0.002514255564062017,-24.989511445392786,9939.129419691875,9914.139908246483
65,1649430000000,2022-04-09 00:00,short,0.021553160759915757,0.02075316075991576,205.74973931213574,9914.139908246483,10119.889647558619
66,1649437200000,2022-04-09 02:00,long,0.0036646794977013286,0.0028646794977013287,28.990240392361102,10119.889647558619,10148.87988795098
67,1649772000000,2022-04-12 23:00,short,-0.011842343948407219,-0.01264234394840722,-128.3056302345488,10148.87988795098,10020.574257716431
68,1651759200000,2022-05-05 23:00,long,-0.056280641879696836,-0.05708064187969684,-571.9808106336205,10020.574257716431,9448.59344708281
69,1651773600000,2022-05-06 03:00,short,0.012485266752579105,0.011685266752579105,110.40933486583356,9448.59344708281,9559.002781948644
70,1652036400000,2022-05-09 04:00,long,-0.11734137487163909,-0.11814137487163909,-1129.3137310612356,9559.002781948644,8429.68905088741
71,1652263200000,2022-05-11 19:00,short,0.03542598857296997,0.034625988572969967,291.8863167497175,8429.68905088741,8721.575367637128
72,1652270400000,2022-05-11 21:00,long,0.04017657998943136,0.03937657998943136,343.42581009761756,8721.575367637128,9065.001177734744
73,1652277600000,2022-05-11 23:00,short,0.06189781992411758,0.06109781992411758,553.8518095691512,9065.001177734744,9618.852987303895
74,1652284800000,2022-05-12 01:00,long,-0.005487760490771487,-0.0062877604907714876,-60.48104378010873,9618.852987303895,9558.371943523787
75,1652302800000,2022-05-12 06:00,short,-0.014863854043969171,-0.01566385404396917,-149.72094302132652,9558.371943523787,9408.651000502461
76,1653663600000,2022-05-28 00:00,long,0.013257066765612002,0.012457066765612002,117.20419368760132,9408.651000502461,9525.855194190062
