trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
1,1629396000000,2021-08-20 03:00,long,0.06352568907226197,0.06272568907226198,627.2568907226198,10000.0,10627.25689072262
2,1629979200000,2021-08-26 21:00,short,-0.04163993624521645,-0.04243993624521645,-451.0201049038052,10627.25689072262,10176.236785818814
3,1631030400000,2021-09-08 01:00,long,-0.005232482329229793,-0.006032482329229793,-61.387968588510184,10176.236785818814,10114.848817230304
4,1631487600000,2021-09-13 08:00,short,-0.02243893065336211,-0.02323893065336211,-235.05827023285678,10114.848817230304,9879.790546997447
5,1632052800000,2021-09-19 21:00,long,-0.08544862644946138,-0.08624862644946138,-852.1183642869025,9879.790546997447,9027.672182710545
6,1632150000000,2021-09-21 00:00,short,0.015439372997220202,0.014639372997220202,132.15946037932872,9027.672182710545,9159.831643089874
7,1632499200000,2021-09-25 01:00,long,0.02632484177934269,0.02552484177934269,233.8032534152856,9159.831643089874,9393.63489650516
8,1632877200000,2021-09-29 10:00,short,-0.05549835820483229,-0.05629835820483229,-528.8462222488602,9393.63489650516,8864.7886742563
9,1636038000000,2021-11-05 00:00,long,-0.006715194316544326,-0.0075151943165443266,-66.62060946213747,8864.7886742563,8798.168064794163
10,1637056800000,2021-11-16 19:00,short,0.006582291148316988,0.005782291148316987,50.87356932246449,8798.168064794163,8849.041634116627
11,1637060400000,2021-11-16 20:00,long,-0.022314499503369056,-0.023114499503369055,-204.5411684570809,8849.041634116627,8644.500465659547
12,1637067600000,2021-11-16 22:00,short,0.02204584816037214,0.02124584816037214,183.65974431566897,8644.500465659547,8828.160209975216
13,1637071200000,2021-11-16 23:00,long,-0.03369704349526648,-0.03449704349526648,-304.5454267466959,8828.160209975216,8523.61478322852
14,1637146800000,2021-11-17 20:00,short,0.060326518753218816,0.059526518753218814,507.38111523906565,8523.61478322852,9030.995898467587
15,1637236800000,2021-11-18 21:00,long,-0.010318679821281207,-0.011118679821281207,-100.4127518623649,9030.995898467587,8930.583146605222
16,1637290800000,2021-11-19 12:00,short,-0.04973459014413484,-0.05053459014413484,-451.30335906181296,8930.583146605222,8479.27978754341
17,1637308800000,2021-11-19 17:00,long,0.02986227789936291,0.02906227789936291,246.42718557203747,8479.27978754341,8725.706973115448
18,1637434800000,2021-11-21 04:00,short,0.05580673735349406,0.05500673735349406,479.9726716937131,8725.706973115448,9205.67964480916
19,1637593200000,2021-11-23 00:00,long,-0.023947404000362105,-0.024747404000362103,-227.8166732680022,9205.67964480916,8977.862971541159
20,1637661600000,2021-11-23 19:00,short,-0.02139119530007072,-0.02219119530007072,-199.2295105787431,8977.862971541159,8778.633460962415
21,1637665200000,2021-11-23 20:00,long,0.03173129312485701,0.03093129312485701,271.5344848167064,8778.633460962415,9050.167945779122
22,1637762400000,2021-11-24 23:00,short,0.03208510911881002,0.031285109118810016,283.1354917272565,9050.167945779122,9333.303437506378
23,1637946000000,2021-11-27 02:00,long,-0.006346391905633575,-0.007146391905633575,-66.69944413861761,9333.303437506378,9266.60399336776
24,1638003600000,2021-11-27 18:00,short,-0.03966544888705381,-0.04046544888705381,-374.97729025019186,9266.60399336776,8891.626703117568
25,1638025200000,2021-11-28 00:00,long,0.03997299628903894,0.03917299628903894,348.31165984474404,8891.626703117568,9239.938362962312
26,1638028800000,2021-11-28 01:00,short,-0.04521031602523995,-0.04601031602523995,-425.13248413363425,9239.938362962312,8814.805878828678
27,1638100800000,2021-11-28 21:00,long,0.0644394526593115,0.06363945265931151,560.9694214267384,8814.805878828678,9375.775300255416
28,1638295200000,2021-12-01 03:00,short,0.02360369884161828,0.022803698841618283,213.80235635370775,9375.775300255416,9589.577656609124
29,1638302400000,2021-12-01 05:00,long,-0.009097133309597827,-0.009897133309597827,-94.90932845020124,9589.577656609124,9494.668328158923
30,1638352800000,2021-12-01 19:00,short,0.0027960117789058714,0.0019960117789058715,18.951469819809727,9494.668328158923,9513.619797978732
31,1638381600000,2021-12-02 03:00,long,-0.043719961797635265,-0.04451996179763527,-423.5459899632397,9513.619797978732,9090.073808015492
32,1638421200000,2021-12-02 14:00,short,0.1650365579967602,0.1642365579967602,1492.9224341649672,9090.073808015492,10582.99624218046
33,1638428400000,2021-12-02 16:00,long,-0.1691041916380609,-0.1699041916380609,-1798.095421636307,10582.99624218046,8784.900820544153
34,1638504000000,2021-12-03 13:00,short,0.13603229856232546,0.13523229856232546,1188.002330604245,8784.900820544153,9972.903151148399
35,1638529200000,2021-12-03 20:00,long,-0.13747886259304798,-0.13827886259304797,-1379.0417044914245,9972.903151148399,8593.861446656974
36,1638568800000,2021-12-04 07:00,short,0.0826791404023437,0.0818791404023437,703.657987989115,8593.861446656974,9297.519434646088
37,1638604800000,2021-12-04 17:00,long,0.021503056643901397,0.0207030566439014,192.48707150325208,9297.519434646088,9490.00650614934
38,1638615600000,2021-12-04 20:00,short,-0.05270903792570314,-0.05350903792570314,-507.8011180527146,9490.00650614934,8982.205388096627
39,1638630000000,2021-12-05 00:00,long,0.01999950403305184,0.01919950403305184,172.45388857446116,8982.205388096627,9154.659276671087
40,1638648000000,2021-12-05 05:00,short,-0.027410974006028654,-0.028210974006028653,-258.2618548882171,9154.659276671087,8896.39742178287
41,1639148400000,2021-12-11 00:00,long,0.03522060974026697,0.03442060974026697,306.21942374950544,8896.39742178287,9202.616845532377
42,1639180800000,2021-12-11 09:00,short,-0.03885569710272185,-0.039655697102721855,-364.9361861788376,9202.616845532377,8837.680659353538
43,1639245600000,2021-12-12 03:00,long,-0.027799668739771466,-0.028599668739771465,-252.75473928539625,8837.680659353538,8584.925920068143
44,1639422000000,2021-12-14 04:00,short,-0.04248860515939934,-0.04328860515939934,-371.62946847652296,8584.925920068143,8213.29645159162
45,1639432800000,2021-12-14 07:00,long,0.037202450263202014,0.03640245026320201,298.98411557599746,8213.29645159162,8512.280567167616
46,1639594800000,2021-12-16 04:00,short,0.040958849976023615,0.04015884997602361,341.8433982507055,8512.280567167616,8854.123965418321
47,1639980000000,2021-12-20 15:00,long,0.05403697809462327,0.053236978094623265,471.36680359405403,8854.123965418321,9325.490769012375
48,1641294000000,2022-01-04 20:00,short,0.0823691232826973,0.0815691232826973,760.6721062092261,9325.490769012375,10086.1628752216
49,1641312000000,2022-01-05 01:00,long,-0.08317703994261794,-0.08397703994261793,-847.0061026402344,10086.1628752216,9239.156772581366
50,1641326400000,2022-01-05 05:00,short,0.06834636992055576,0.06754636992055577,624.071501114789,9239.156772581366,9863.228273696155
51,1641384000000,2022-01-05 21:00,long,-0.08208437092801668,-0.08288437092801668,-817.5074707847338,9863.228273696155,9045.72080291142
52,1641391200000,2022-01-05 23:00,short,0.10425487960326862,0.10345487960326863,935.8239565899835,9045.72080291142,9981.544759501405
53,1641398400000,2022-01-06 01:00,long,-0.0935080120194055,-0.0943080120194055,-941.3396431512925,9981.544759501405,9040.205116350113
54,1641412800000,2022-01-06 05:00,short,0.04432896221638416,0.04352896221638416,393.5107469379668,9040.205116350113,9433.71586328808
55,1641423600000,2022-01-06 08:00,long,-0.0360390330322744,-0.036839033032274406,-347.52897030476066,9433.71586328808,9086.18689298332
56,1641484800000,2022-01-07 01:00,short,0.024258360218759933,0.023458360218759935,213.14704515057784,9086.18689298332,9299.333938133897
57,1641495600000,2022-01-07 04:00,long,-0.02902309871323805,-0.029823098713238048,-277.33495400433196,9299.333938133897,9021.998984129565
58,1641535200000,2022-01-07 15:00,short,-0.004598542141241113,-0.0053985421412411135,-48.70564171405797,9021.998984129565,8973.293342415507
59,1641765600000,2022-01-10 07:00,long,0.0036728258444023165,0.0028728258444023166,25.778709023494514,8973.293342415507,8999.072051439001
60,1641841200000,2022-01-11 04:00,short,-0.05509330194702167,-0.05589330194702167,-502.9878514140838,8999.072051439001,8496.084200024918
61,1641924000000,2022-01-12 03:00,long,-0.001681714375112442,-0.002481714375112442,-21.084854291367527,8496.084200024918,8474.99934573355
62,1642255200000,2022-01-15 23:00,short,0.013658991445586022,0.012858991445586021,108.97994408813484,8474.99934573355,8583.979289821684
63,1642356000000,2022-01-17 03:00,long,-0.03318534457179245,-0.033985344571792454,-291.7294939617202,8583.979289821684,8292.249795859963
64,1642449600000,2022-01-18 05:00,short,0.01180320190413131,0.01100320190413131,91.24129874333882,8292.249795859963,8383.491094603301
65,1642507200000,2022-01-18 21:00,long,0.006414427758814956,0.005614427758814955,47.06850511731875,8383.491094603301,8430.55959972062
66,1642543200000,2022-01-19 07:00,short,0.029925157086766685,0.029125157086766686,245.54137267121195,8430.55959972062,8676.100972391832
67,1642608000000,2022-01-20 01:00,long,-0.08782533354871969,-0.08862533354871968,-768.9223425805973,8676.100972391832,7907.178629811235
68,1642672800000,2022-01-20 19:00,short,0.1507394745826296,0.1499394745826296,1185.5982091848937,7907.178629811235,9092.776838996127
69,1642784400000,2022-01-22 02:00,long,-0.08905889587516591,-0.0898588958751659,-817.0668871914733,9092.776838996127,8275.709951804654
70,1643061600000,2022-01-25 07:00,short,-0.0021769791059782495,-0.0029769791059782494,-24.636615613658723,8275.709951804654,8251.073336190995
71,1643223600000,2022-01-27 04:00,long,-0.0072373822112976605,-0.00803738221129766,-66.31703005641396,8251.073336190995,8184.756306134581
72,1643227200000,2022-01-27 05:00,short,-0.021425993607196103,-0.022225993607196102,-181.91434133660516,8184.756306134581,8002.841964797975
73,1646582400000,2022-03-07 01:00,long,-0.022264995855328373,-0.023064995855328372,-184.58551674891328,8002.841964797975,7818.256448049062
74,1646802000000,2022-03-09 14:00,short,0.0642799780210489,0.0634799780210489,496.3027474850783,7818.256448049062,8314.55919553414
75,1647007200000,2022-03-11 23:00,long,-0.011366023381315427,-0.012166023381315427,-101.15512157819954,8314.55919553414,8213.40407395594
