trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
1,1628604000000,2021-08-10 23:00,long,0.024481243822757293,0.023681243822757294,236.81243822757293,10000.0,10236.812438227573
2,1628946000000,2021-08-14 22:00,short,0.009988806242067327,0.009188806242067327,94.06408603125797,10236.812438227573,10330.87652425883
3,1629147600000,2021-08-17 06:00,long,-0.027461879829404734,-0.028261879829404733,-291.96999086102153,10330.87652425883,10038.906533397809
4,1629190800000,2021-08-17 18:00,short,0.033120040804838324,0.03232004080483832,324.4578687953752,10038.906533397809,10363.364402193183
5,1629316800000,2021-08-19 05:00,long,0.046355370395287254,0.04555537039528725,472.1069038832451,10363.364402193183,10835.471306076428
6,1629979200000,2021-08-26 21:00,short,-0.008517390364100708,-0.009317390364100708,-100.95831593772623,10835.471306076428,10734.5129901387
7,1630054800000,2021-08-27 18:00,long,0.0363028910533032,0.0355028910533032,381.10624519916223,10734.5129901387,11115.619235337863
8,1630411200000,2021-08-31 21:00,short,0.002571566038980344,0.0017715660389803442,19.69205353956122,11115.619235337863,11135.311288877425
9,1630659600000,2021-09-03 18:00,short,-0.008772371000881574,-0.009572371000881574,-106.59133086743948,11135.311288877425,11028.719958009986
10,1630753200000,2021-09-04 20:00,long,0.005148825376001698,0.004348825376001697,47.9619772182102,11028.719958009986,11076.681935228196
11,1630756800000,2021-09-04 21:00,short,0.002912850471917472,0.002112850471917472,23.40337265412663,11076.681935228196,11100.085307882324
12,1631494800000,2021-09-13 10:00,long,-0.0015900507871424718,-0.0023900507871424718,-26.529767627452735,11100.085307882324,11073.55554025487
13,1632063600000,2021-09-20 00:00,short,0.07954778527661055,0.07874778527661055,872.0179739326118,11073.55554025487,11945.573514187483
14,1634565600000,2021-10-18 23:00,short,-0.0064823573150463165,-0.007282357315046317,-86.99193466346675,11945.573514187483,11858.581579524016
15,1634814000000,2021-10-21 20:00,long,-0.022190011786056285,-0.022990011786056284,-272.6289302791671,11858.581579524016,11585.95264924485
16,1635080400000,2021-10-24 22:00,short,-0.044542806236131716,-0.04534280623613172,-525.3396060357062,11585.95264924485,11060.613043209143
17,1636038000000,2021-11-05 00:00,long,-0.004890187173983818,-0.005690187173983818,-62.93695847486679,11060.613043209143,10997.676084734276
18,1636250400000,2021-11-07 11:00,short,-0.050403143000841366,-0.05120314300084137,-563.1155812435824,10997.676084734276,10434.560503490693
19,1636686000000,2021-11-12 12:00,long,-0.016591541523835684,-0.017391541523835683,-181.47309227943416,10434.560503490693,10253.08741121126
20,1636747200000,2021-11-13 05:00,long,0.004034262604301508,0.0032342626043015085,33.161177192715144,10253.08741121126,10286.248588403974
21,1637146800000,2021-11-17 20:00,short,0.023233791720325914,0.022433791720325915,230.7595584157512,10286.248588403974,10517.008146819726
22,1637168400000,2021-11-18 02:00,short,0.04242714449905449,0.04162714449905449,437.793017825398,10517.008146819726,10954.801164645123
23,1637352000000,2021-11-20 05:00,long,0.02793935568859096,0.027139355688590962,297.30624530509454,10954.801164645123,11252.107409950218
24,1637427600000,2021-11-21 02:00,long,0.027088553603429988,0.02628855360342999,295.8016287980281,11252.107409950218,11547.909038748247
25,1637503200000,2021-11-21 23:00,long,-0.010771534047955056,-0.011571534047955056,-133.62702262456327,11547.909038748247,11414.282016123683
26,1637593200000,2021-11-23 00:00,long,-0.021229796182851812,-0.02202979618285181,-251.4543063887956,11414.282016123683,11162.827709734887
27,1637661600000,2021-11-23 19:00,short,0.006450175488541099,0.0056501754885410985,63.07193550835143,11162.827709734887,11225.899645243238
28,1637665200000,2021-11-23 20:00,long,0.00824353639697617,0.0074435363969761695,83.56039259816991,11225.899645243238,11309.460037841409
29,1637686800000,2021-11-24 02:00,short,0.013322937707502702,0.012522937707502702,141.6276635593791,11309.460037841409,11451.087701400787
30,1637780400000,2021-11-25 04:00,long,0.03565662351340193,0.03485662351340193,399.1462528266743,11451.087701400787,11850.233954227462
31,1637802000000,2021-11-25 10:00,short,-0.014423739620920584,-0.015223739620920584,-180.404876166151,11850.233954227462,11669.829078061312
32,1637827200000,2021-11-25 17:00,short,0.04965220949441129,0.04885220949441129,570.0969348854237,11669.829078061312,12239.926012946735
33,1638003600000,2021-11-27 18:00,short,0.007190146952195664,0.006390146952195664,78.21492590673199,12239.926012946735,12318.140938853467
34,1638007200000,2021-11-27 19:00,long,-0.00011627324962648622,-0.0009162732496264863,-11.286783027400322,12318.140938853467,12306.854155826066
35,1638010800000,2021-11-27 20:00,short,0.0016807090395141167,0.0008807090395141166,10.838757703017889,12306.854155826066,12317.692913529083
36,1638025200000,2021-11-28 00:00,long,-0.011407273826390063,-0.012207273826390063,-150.36545030483393,12317.692913529083,12167.327463224248
37,1638028800000,2021-11-28 01:00,short,0.013068019289020905,0.012268019289020904,149.26900801466886,12167.327463224248,12316.596471238918
38,1638057600000,2021-11-28 09:00,long,0.05235355294077615,0.05155355294077615,634.9643082301923,12316.596471238918,12951.56077946911
39,1638061200000,2021-11-28 10:00,short,-0.06301291044941992,-0.06381291044941992,-826.4767882004816,12951.56077946911,12125.083991268628
40,1638064800000,2021-11-28 11:00,long,0.05394346267724037,0.05314346267724037,644.3689485483891,12125.083991268628,12769.452939817016
41,1638068400000,2021-11-28 12:00,short,-0.059785829229908716,-0.06058582922990872,-773.6478951711096,12769.452939817016,11995.805044645907
42,1638100800000,2021-11-28 21:00,long,0.04642047535489224,0.04562047535489224,547.2543284013607,11995.805044645907,12543.059373047268
43,1638288000000,2021-12-01 01:00,long,0.030376530284889736,0.029576530284889737,370.9801754121026,12543.059373047268,12914.03954845937
44,1638295200000,2021-12-01 03:00,short,0.009651700949349973,0.008851700949349972,114.3112161310409,12914.03954845937,13028.35076459041
45,1638302400000,2021-12-01 05:00,long,-0.013408664066549392,-0.014208664066549392,-185.11545935523705,13028.35076459041,12843.235305235174
46,1638345600000,2021-12-01 17:00,short,-0.0011694091635365833,-0.0019694091635365832,-25.293585299586717,12843.235305235174,12817.941719935587
47,1638349200000,2021-12-01 18:00,long,-0.007863485343504784,-0.008663485343504784,-111.04805022456046,12817.941719935587,12706.893669711026
48,1638352800000,2021-12-01 19:00,short,0.007729128330956958,0.006929128330956958,88.0476969252523,12706.893669711026,12794.941366636278
49,1638381600000,2021-12-02 03:00,long,-0.014087970773153935,-0.014887970773153935,-190.49071311069918,12794.941366636278,12604.450653525579
