trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
1,1629979200000,2021-08-26 21:00,short,-0.008517390364100708,-0.009317390364100708,-93.17390364100709,10000.0,9906.826096358993
2,1630411200000,2021-08-31 21:00,short,0.002571566038980344,0.0017715660389803442,17.550596666393805,9906.826096358993,9924.376693025386
3,1634814000000,2021-10-21 20:00,long,-0.022190011786056285,-0.022990011786056284,-228.16153714191591,9924.376693025386,9696.21515588347
4,1635966000000,2021-11-04 04:00,short,0.026840647719756694,0.026040647719756695,252.4957230893272,9696.21515588347,9948.710878972797
5,1636038000000,2021-11-05 00:00,long,-0.004890187173983818,-0.005690187173983818,-56.61002704120429,9948.710878972797,9892.100851931593
6,1636124400000,2021-11-06 00:00,long,-0.0018339756266473328,-0.0026339756266473328,-26.05555254032513,9892.100851931593,9866.045299391268
7,1636747200000,2021-11-13 05:00,long,0.004034262604301508,0.0032342626043015085,31.909381364165856,9866.045299391268,9897.954680755434
8,1637146800000,2021-11-17 20:00,short,0.023233791720325914,0.022433791720325915,222.04865376529239,9897.954680755434,10120.003334520727
9,1637168400000,2021-11-18 02:00,short,0.04242714449905449,0.04162714449905449,421.2668411370076,10120.003334520727,10541.270175657733
10,1637427600000,2021-11-21 02:00,long,0.027088553603429988,0.02628855360342999,277.1147460610162,10541.270175657733,10818.384921718749
11,1637586000000,2021-11-22 22:00,short,0.03890951055122638,0.038109510551226376,412.283354321469,10818.384921718749,11230.668276040218
12,1637593200000,2021-11-23 00:00,long,-0.021229796182851812,-0.02202979618285181,-247.40933311838572,11230.668276040218,10983.258942921833
13,1637661600000,2021-11-23 19:00,short,0.006450175488541099,0.0056501754885410985,62.05734046359676,10983.258942921833,11045.31628338543
14,1637665200000,2021-11-23 20:00,long,0.00824353639697617,0.0074435363969761695,82.21621377149299,11045.31628338543,11127.532497156923
15,1637683200000,2021-11-24 01:00,long,-0.015364675160470798,-0.016164675160470796,-179.8729481541241,11127.532497156923,10947.659549002798
16,1637686800000,2021-11-24 02:00,short,0.013322937707502702,0.012522937707502702,137.09685857510917,10947.659549002798,11084.756407577906
17,1637827200000,2021-11-25 17:00,short,0.04965220949441129,0.04885220949441129,541.5148422175138,11084.756407577906,11626.27124979542
18,1638003600000,2021-11-27 18:00,short,0.007190146952195664,0.006390146952195664,74.29358179228028,11626.27124979542,11700.5648315877
19,1638007200000,2021-11-27 19:00,long,-0.00011627324962648622,-0.0009162732496264863,-10.720914560704243,11700.5648315877,11689.843917026996
20,1638025200000,2021-11-28 00:00,long,-0.011407273826390063,-0.012207273826390063,-142.70112568290875,11689.843917026996,11547.142791344088
21,1638028800000,2021-11-28 01:00,short,0.013068019289020905,0.012268019289020904,141.66057049728795,11547.142791344088,11688.803361841376
22,1638100800000,2021-11-28 21:00,long,0.04642047535489224,0.04562047535489224,533.248765697066,11688.803361841376,12222.052127538442
23,1638288000000,2021-12-01 01:00,long,0.030376530284889736,0.029576530284889737,361.4858948936418,12222.052127538442,12583.538022432083
24,1638295200000,2021-12-01 03:00,short,0.009651700949349973,0.008851700949349972,111.38571545934354,12583.538022432083,12694.923737891428
25,1638302400000,2021-12-01 05:00,long,-0.013408664066549392,-0.014208664066549392,-180.37790674216282,12694.923737891428,12514.545831149266
26,1638345600000,2021-12-01 17:00,short,-0.0011694091635365833,-0.0019694091635365832,-24.64626123736391,12514.545831149266,12489.899569911902
27,1638349200000,2021-12-01 18:00,long,-0.007863485343504784,-0.008663485343504784,-108.20606186577847,12489.899569911902,12381.693508046124
28,1638352800000,2021-12-01 19:00,short,0.007729128330956958,0.006929128330956958,85.79434327182824,12381.693508046124,12467.487851317952
29,1638381600000,2021-12-02 03:00,long,-0.014087970773153935,-0.014887970773153935,-185.61559474507342,12467.487851317952,12281.872256572879
30,1638421200000,2021-12-02 14:00,short,0.0018443610682279399,0.00104436106822794,12.82670922971355,12281.872256572879,12294.698965802592
31,1638428400000,2021-12-02 16:00,long,-0.001503631134512573,-0.002303631134512573,-28.322451327082383,12294.698965802592,12266.37651447551
32,1638442800000,2021-12-02 20:00,long,0.011272919678027682,0.010472919678027682,128.46477597654717,12266.37651447551,12394.841290452057
33,1638482400000,2021-12-03 07:00,long,-0.060332977944805855,-0.06113297794480586,-757.7335592385746,12394.841290452057,11637.107731213482
34,1638504000000,2021-12-03 13:00,short,0.14897228027528042,0.14817228027528043,1724.2967883429967,11637.107731213482,13361.40451955648
35,1638518400000,2021-12-03 17:00,long,-0.16053384121455017,-0.16133384121455016,-2155.646715161498,13361.40451955648,11205.757804394982
36,1638525600000,2021-12-03 19:00,short,0.16637727497284616,0.16557727497284616,1855.4188412574247,11205.757804394982,13061.176645652406
37,1638529200000,2021-12-03 20:00,long,-0.18343480547176017,-0.18423480547176016,-2406.3233385440676,13061.176645652406,10654.853307108338
38,1638716400000,2021-12-06 00:00,short,-0.024582503398515865,-0.025382503398515863,-270.4468502783654,10654.853307108338,10384.406456829973
39,1639148400000,2021-12-11 00:00,long,0.016077482547085742,0.015277482547085742,158.6475884060644,10384.406456829973,10543.054045236036
40,1639180800000,2021-12-11 09:00,short,-0.03256350330755042,-0.033363503307550425,-351.75321850991537,10543.054045236036,10191.300826726121
41,1639245600000,2021-12-12 03:00,long,0.03610518923386796,0.03530518923386796,359.8058042268407,10191.300826726121,10551.106630952961
42,1639922400000,2021-12-19 23:00,short,0.02634779541535537,0.02554779541535537,269.55751361318573,10551.106630952961,10820.664144566148
43,1639980000000,2021-12-20 15:00,long,0.04250804715471057,0.04170804715471057,451.3087703868508,10820.664144566148,11271.972914953
44,1640869200000,2021-12-30 22:00,short,-0.004179242160566865,-0.004979242160566865,-56.12588277090176,11271.972914953,11215.847032182097
45,1640991600000,2022-01-01 08:00,short,-0.03297825450915148,-0.033778254509151485,-378.85173558875823,11215.847032182097,10836.995296593339
46,1641002400000,2022-01-01 11:00,short,-0.012698697598241049,-0.01349869759824105,-146.28532238227405,10836.995296593339,10690.709974211064
47,1641146400000,2022-01-03 03:00,long,-0.011276833083702642,-0.012076833083702642,-129.109919904822,10690.709974211064,10561.600054306242
48,1641204000000,2022-01-03 19:00,short,0.010497593572252661,0.009697593572252661,102.42210479934357,10561.600054306242,10664.022159105585
49,1641218400000,2022-01-03 23:00,long,0.010622844534915687,0.009822844534915687,104.75103178579009,10664.022159105585,10768.773190891376
50,1641294000000,2022-01-04 20:00,short,0.010823673045735505,0.010023673045735504,107.942661569177,10768.773190891376,10876.715852460553
51,1641301200000,2022-01-04 22:00,long,-0.011127555605571549,-0.011927555605571549,-129.7326331362248,10876.715852460553,10746.983219324327
52,1641304800000,2022-01-04 23:00,short,0.01233517952879526,0.011535179528795259,123.96838082785615,10746.983219324327,10870.951600152184
53,1641312000000,2022-01-05 01:00,long,-0.010148732754703294,-0.010948732754703294,-119.02314385938041,10870.951600152184,10751.928456292804
54,1641326400000,2022-01-05 05:00,short,0.05146869906894069,0.05066869906894069,544.7862273626802,10751.928456292804,11296.714683655484
