trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
76,1641434400000,2022-01-06 11:00,short,0.03385429458719402,0.03305429458719402,266.08387420534206,8049.903273640847,8315.98714784619
77,1641445200000,2022-01-06 14:00,long,-0.047883946064963157,-0.04868394606496316,-404.85506978267074,8315.98714784619,7911.13207806352
78,1641484800000,2022-01-07 01:00,short,0.024258360218759933,0.023458360218759935,185.5821860254009,7911.13207806352,8096.714264088921
79,1641495600000,2022-01-07 04:00,long,-0.02902309871323805,-0.029823098713238048,-241.46910875080644,8096.714264088921,7855.245155338114
80,1641535200000,2022-01-07 15:00,short,-0.004598542141241113,-0.0053985421412411135,-42.40687200087291,7855.245155338114,7812.838283337242
81,1641765600000,2022-01-10 07:00,long,0.0036728258444023165,0.0028728258444023166,22.444923738507057,7812.838283337242,7835.283207075749
82,1641841200000,2022-01-11 04:00,short,-0.05509330194702167,-0.05589330194702167,-437.9398501335131,7835.283207075749,7397.343356942236
83,1641924000000,2022-01-12 03:00,long,-0.001681714375112442,-0.002481714375112442,-18.358093346566076,7397.343356942236,7378.9852635956695
84,1642255200000,2022-01-15 23:00,short,0.013658991445586022,0.012858991445586021,94.88630838168203,7378.9852635956695,7473.871571977352
85,1642356000000,2022-01-17 03:00,long,-0.03318534457179245,-0.033985344571792454,-254.00210065897443,7473.871571977352,7219.869471318378
86,1642449600000,2022-01-18 05:00,short,0.01180320190413131,0.01100320190413131,79.44168151438988,7219.869471318378,7299.311152832767
87,1642507200000,2022-01-18 21:00,long,0.006414427758814956,0.005614427758814955,40.98145515669188,7299.311152832767,7340.292607989459
88,1642543200000,2022-01-19 07:00,short,0.029925157086766685,0.029125157086766686,213.7871752705253,7340.292607989459,7554.079783259984
89,1642608000000,2022-01-20 01:00,long,-0.08782533354871969,-0.08862533354871968,-669.4828404450561,7554.079783259984,6884.596942814927
90,1642672800000,2022-01-20 19:00,short,0.1507394745826296,0.1499394745826296,1032.2728483188482,6884.596942814927,7916.869791133776
91,1642705200000,2022-01-21 04:00,long,-0.17802435738463707,-0.17882435738463706,-1415.7291528973433,7916.869791133776,6501.140638236433
92,1642734000000,2022-01-21 12:00,short,0.08802697048150299,0.08722697048150299,567.0748025475489,6501.140638236433,7068.215440783982
93,1642741200000,2022-01-21 14:00,long,-0.09354870195128773,-0.09434870195128772,-666.8769519500177,7068.215440783982,6401.338488833964
94,1642755600000,2022-01-21 18:00,short,0.08117938245776568,0.08037938245776569,514.535634635601,6401.338488833964,6915.874123469565
95,1642784400000,2022-01-22 02:00,long,-0.08905889587516591,-0.0898588958751659,-621.4528127466059,6915.874123469565,6294.42131072296
96,1643061600000,2022-01-25 07:00,short,-0.0021769791059782495,-0.0029769791059782494,-18.738360726246476,6294.42131072296,6275.682949996713
97,1643223600000,2022-01-27 04:00,long,-0.0072373822112976605,-0.00803738221129766,-50.44006250604761,6275.682949996713,6225.242887490665
98,1643227200000,2022-01-27 05:00,short,-0.021425993607196103,-0.022225993607196102,-138.36220862061055,6225.242887490665,6086.880678870055
99,1645398000000,2022-02-21 08:00,long,-0.010195210518975317,-0.010995210518975318,-66.92653446805966,6086.880678870055,6019.954144401995
100,1645473600000,2022-02-22 05:00,short,0.06243131769177668,0.061631317691776676,371.017706363567,6019.954144401995,6390.9718507655625
101,1646582400000,2022-03-07 01:00,long,-0.022264995855328373,-0.023064995855328372,-147.407739249428,6390.9718507655625,6243.564111516134
102,1646802000000,2022-03-09 14:00,short,0.0642799780210489,0.0634799780210489,396.34131257205394,6243.564111516134,6639.905424088188
103,1647007200000,2022-03-11 23:00,long,-0.011366023381315427,-0.012166023381315427,-80.78124463918002,6639.905424088188,6559.124179449008
104,1647914400000,2022-03-22 11:00,short,-0.02556070787540632,-0.026360707875406317,-172.90315641296945,6559.124179449008,6386.221023036039
105,1648832400000,2022-04-02 02:00,long,-0.0017142555640620172,-0.002514255564062017,-16.056591740498188,6386.221023036039,6370.16443129554
106,1649430000000,2022-04-09 00:00,short,0.021553160759915757,0.02075316075991576,132.2010465097737,6370.16443129554,6502.365477805314
107,1649437200000,2022-04-09 02:00,long,0.0036646794977013286,0.0028646794977013287,18.627193070829787,6502.365477805314,6520.992670876144
108,1649746800000,2022-04-12 16:00,short,-0.028375140037609325,-0.029175140037609324,-190.25087435703554,6520.992670876144,6330.741796519109
109,1650214800000,2022-04-18 02:00,long,0.031796760400736535,0.030996760400736536,196.2324866256312,6330.741796519109,6526.97428314474
110,1650254400000,2022-04-18 13:00,short,-0.06520576266948153,-0.06600576266948152,-430.81791548306103,6526.97428314474,6096.156367661679
111,1651082400000,2022-04-28 03:00,long,-0.00525266858008977,-0.00605266858008977,-36.89801410586003,6096.156367661679,6059.258353555819
112,1651165200000,2022-04-29 02:00,short,0.046714780162448455,0.04591478016244845,278.2095152509948,6059.258353555819,6337.467868806813
113,1651431600000,2022-05-02 04:00,long,-0.0019274572766802,-0.0027274572766802,-17.2851728545041,6337.467868806813,6320.18269595231
114,1651773600000,2022-05-06 03:00,short,0.012485266752579105,0.011685266752579105,73.8530207272373,6320.18269595231,6394.035716679547
115,1652036400000,2022-05-09 04:00,long,-0.11734137487163909,-0.11814137487163909,-755.4001705468878,6394.035716679547,5638.635546132658
116,1652263200000,2022-05-11 19:00,short,0.03542598857296997,0.034625988572969967,195.2433299875317,5638.635546132658,5833.87887612019
117,1652270400000,2022-05-11 21:00,long,0.04017657998943136,0.03937657998943136,229.71819821420058,5833.87887612019,6063.597074334391
118,1652277600000,2022-05-11 23:00,short,0.06189781992411758,0.06109781992411758,370.4725621400888,6063.597074334391,6434.06963647448
119,1652284800000,2022-05-12 01:00,long,-0.005487760490771487,-0.0062877604907714876,-40.4558888550967,6434.06963647448,6393.6137476193835
120,1652302800000,2022-05-12 06:00,short,-0.014863854043969171,-0.01566385404396917,-100.14863255622475,6393.6137476193835,6293.465115063159
121,1653663600000,2022-05-28 00:00,long,0.013257066765612002,0.012457066765612002,78.3981151253918,6293.465115063159,6371.863230188551
122,1654128000000,2022-06-02 09:00,short,-0.0005223155088953657,-0.0013223155088953656,-8.425613569838442,6371.863230188551,6363.437616618712
123,1654776000000,2022-06-09 21:00,long,-0.047668194003333886,-0.04846819400333389,-308.42432893038836,6363.437616618712,6055.0132876883235
124,1654977600000,2022-06-12 05:00,short,0.18064486601524055,0.17984486601524055,1088.9630534448077,6055.0132876883235,7143.976341133131
125,1655013600000,2022-06-12 15:00,long,-0.18026649388185234,-0.18106649388185234,-1293.53474846388,7143.976341133131,5850.441592669251
126,1655049600000,2022-06-13 01:00,short,0.19134916715305528,0.19054916715305528,1114.79677296072,5850.441592669251,6965.238365629971
127,1655092800000,2022-06-13 13:00,long,-0.16513041540891227,-0.16593041540891226,-1155.7448954310742,6965.238365629971,5809.493470198897
128,1655096400000,2022-06-13 14:00,short,0.15871610447930085,0.15791610447930085,917.4125778117451,5809.493470198897,6726.906048010642
129,1655136000000,2022-06-14 01:00,long,-0.12295561426070589,-0.12375561426070589,-832.4923900456145,6726.906048010642,5894.413657965028
130,1655139600000,2022-06-14 02:00,short,0.10249375336828193,0.10169375336828193,599.425048783728,5894.413657965028,6493.838706748756
131,1655164800000,2022-06-14 09:00,long,0.040725262036907184,0.03992526203690718,259.2682119923545,6493.838706748756,6753.10691874111
