trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after
19,1638352800000,2021-12-01 19:00,short,0.0027960117789058714,0.0019960117789058715,19.133843072683018,9586.03715413512,9605.170997207802
20,1638381600000,2021-12-02 03:00,long,-0.043719961797635265,-0.04451996179763527,-427.6218458554456,9605.170997207802,9177.549151352358
21,1638421200000,2021-12-02 14:00,short,0.1650365579967602,0.1642365579967602,1507.289083464199,9177.549151352358,10684.838234816556
22,1638428400000,2021-12-02 16:00,long,-0.1691041916380609,-0.1699041916380609,-1815.3988030699525,10684.838234816556,8869.439431746603
23,1638504000000,2021-12-03 13:00,short,0.13603229856232546,0.13523229856232546,1199.4346813144189,8869.439431746603,10068.874113061021
24,1638518400000,2021-12-03 17:00,long,-0.12437524765266605,-0.12517524765266605,-1260.3738106859316,10068.874113061021,8808.50030237509
25,1638525600000,2021-12-03 19:00,short,0.13292374180600663,0.13212374180600664,1163.812019649138,8808.50030237509,9972.312322024229
26,1638529200000,2021-12-03 20:00,long,-0.13747886259304798,-0.13827886259304797,-1378.9600053121476,9972.312322024229,8593.35231671208
27,1639180800000,2021-12-11 09:00,short,-0.03885569710272185,-0.039655697102721855,-340.7753765685074,8593.35231671208,8252.576940143574
28,1639245600000,2021-12-12 03:00,long,-0.027799668739771466,-0.028599668739771465,-236.020966737583,8252.576940143574,8016.555973405991
29,1639922400000,2021-12-19 23:00,short,-0.025837755037334542,-0.02663775503733454,-213.54305426266973,8016.555973405991,7803.012919143321
30,1639980000000,2021-12-20 15:00,long,0.05403697809462327,0.053236978094623265,415.4088278484953,7803.012919143321,8218.421746991817
31,1640869200000,2021-12-30 22:00,short,0.0010980546768688537,0.0002980546768688537,2.449539038171606,8218.421746991817,8220.871286029987
32,1641204000000,2022-01-03 19:00,short,0.007229200641714062,0.006429200641714062,52.8536309475927,8220.871286029987,8273.72491697758
33,1641218400000,2022-01-03 23:00,long,-0.0018433696883242146,-0.0026433696883242145,-21.870513655071314,8273.72491697758,8251.85440332251
34,1641294000000,2022-01-04 20:00,short,0.0823691232826973,0.0815691232826973,673.0965291354825,8251.85440332251,8924.950932457992
35,1641301200000,2022-01-04 22:00,long,-0.08186710749883508,-0.08266710749883507,-737.7998781553332,8924.950932457992,8187.151054302659
36,1641304800000,2022-01-04 23:00,short,0.09707340846259194,0.09627340846259194,788.2049375958202,8187.151054302659,8975.35599189848
37,1641312000000,2022-01-05 01:00,long,-0.08317703994261794,-0.08397703994261793,-753.7238286308738,8975.35599189848,8221.632163267606
38,1641326400000,2022-01-05 05:00,short,0.06834636992055576,0.06754636992055577,555.3414074508129,8221.632163267606,8776.973570718419
39,1641384000000,2022-01-05 21:00,long,-0.08208437092801668,-0.08288437092801668,-727.4739330608245,8776.973570718419,8049.499637657595
40,1641391200000,2022-01-05 23:00,short,0.10425487960326862,0.10345487960326863,832.760015880421,8049.499637657595,8882.259653538016
41,1641398400000,2022-01-06 01:00,long,-0.0935080120194055,-0.0943080120194055,-837.6682501653438,8882.259653538016,8044.591403372672
42,1642255200000,2022-01-15 23:00,short,0.013658991445586022,0.012858991445586021,103.44533203920403,8044.591403372672,8148.036735411876
43,1642356000000,2022-01-17 03:00,long,-0.03318534457179245,-0.033985344571792454,-276.9138360365955,8148.036735411876,7871.122899375281
44,1642507200000,2022-01-18 21:00,long,0.006414427758814956,0.005614427758814955,44.19185089929663,7871.122899375281,7915.314750274578
45,1642543200000,2022-01-19 07:00,short,0.029925157086766685,0.029125157086766686,230.53478549294852,7915.314750274578,8145.8495357675265
46,1642608000000,2022-01-20 01:00,long,-0.08782533354871969,-0.08862533354871968,-721.9286321450804,8145.8495357675265,7423.920903622446
47,1642672800000,2022-01-20 19:00,short,0.1507394745826296,0.1499394745826296,1113.1387996321503,7423.920903622446,8537.059703254596
48,1643223600000,2022-01-27 04:00,long,-0.0072373822112976605,-0.00803738221129766,-68.61561179572458,8537.059703254596,8468.44409145887
49,1643227200000,2022-01-27 05:00,short,-0.021425993607196103,-0.022225993607196102,-188.21958423966245,8468.44409145887,8280.224507219207
50,1645473600000,2022-02-22 05:00,short,0.06243131769177668,0.061631317691776676,510.3211471636619,8280.224507219207,8790.54565438287
51,1646582400000,2022-03-07 01:00,long,-0.022264995855328373,-0.023064995855328372,-202.7538990844157,8790.54565438287,8587.791755298455
52,1647007200000,2022-03-11 23:00,long,-0.011366023381315427,-0.012166023381315427,-104.47927528882884,8587.791755298455,8483.312480009625
53,1648832400000,2022-04-02 02:00,long,-0.0017142555640620172,-0.002514255564062017,-21.32921560454095,8483.312480009625,8461.983264405084
54,1649430000000,2022-04-09 00:00,short,0.021553160759915757,0.02075316075991576,175.61289903391545,8461.983264405084,8637.596163438999
55,1649437200000,2022-04-09 02:00,long,0.0036646794977013286,0.0028646794977013287,24.743944638827355,8637.596163438999,8662.340108077826
56,1650214800000,2022-04-18 02:00,long,0.031796760400736535,0.030996760400736536,268.5044808397786,8662.340108077826,8930.844588917604
57,1651082400000,2022-04-28 03:00,long,-0.00525266858008977,-0.00605266858008977,-54.05544243700632,8930.844588917604,8876.789146480598
58,1651431600000,2022-05-02 04:00,long,-0.0019274572766802,-0.0027274572766802,-24.21106315112433,8876.789146480598,8852.578083329474
59,1653663600000,2022-05-28 00:00,long,0.013257066765612002,0.012457066765612002,110.27715623182878,8852.578083329474,8962.855239561302
60,1654776000000,2022-06-09 21:00,long,-0.047668194003333886,-0.04846819400333389,-434.41340657485483,8962.855239561302,8528.441832986447
61,1655470800000,2022-06-17 22:00,long,-0.07096164164058194,-0.07176164164058194,-612.0149865713212,8528.441832986447,7916.426846415126
62,1657702800000,2022-07-13 18:00,short,-0.057226928356375106,-0.05802692835637511,-459.3659334554151,7916.426846415126,7457.0609129597115
63,1659704400000,2022-08-05 22:00,long,0.005222692206587443,0.004422692206587442,32.980285183794756,7457.0609129597115,7490.041198143506
64,1660723200000,2022-08-17 17:00,long,-0.08255821533945018,-0.08335821533945018,-624.3564670961998,7490.041198143506,6865.684731047307
65,1661248800000,2022-08-23 19:00,long,0.01092857860700347,0.01012857860700347,69.53962748931612,6865.684731047307,6935.224358536623
66,1661518800000,2022-08-26 22:00,short,0.08265089998413211,0.08185089998413211,567.654355338098,6935.224358536623,7502.878713874721
67,1661958000000,2022-09-01 00:00,long,0.01024301719665055,0.00944301719665055,70.84981271950235,7502.878713874721,7573.728526594224
68,1662055200000,2022-09-02 03:00,short,0.0029190813479287314,0.0021190813479287315,16.04934685498157,7573.728526594224,7589.777873449205
69,1662300000000,2022-09-04 23:00,long,0.004891523132195097,0.004091523132195097,31.05375173743993,7589.777873449205,7620.8316251866445
70,1662361200000,2022-09-05 16:00,short,0.048329067067721,0.047529067067721,362.2110174253052,7620.8316251866445,7983.042642611949
71,1662375600000,2022-09-05 20:00,long,-0.048051971157634155,-0.04885197115763416,-389.9873689270425,7983.042642611949,7593.055273684907
72,1662422400000,2022-09-06 09:00,short,0.040764780899868014,0.03996478089986801,303.45479037340465,7593.055273684907,7896.510064058311
73,1662429600000,2022-09-06 11:00,long,-0.028943640454431763,-0.02974364045443176,-234.87095619015233,7896.510064058311,7661.639107868159
74,1662436800000,2022-09-06 13:00,short,0.02067511723069837,0.01987511723069837,152.27597544818295,7661.639107868159,7813.915083316342
75,1662652800000,2022-09-09 01:00,long,0.11711728155238532,0.11631728155238533,908.8933607725374,7813.915083316342,8722.80844408888
76,1663516800000,2022-09-19 01:00,short,0.031548459193525114,0.030748459193525115,268.2129194960032,8722.80844408888,8991.021363584883
77,1663617600000,2022-09-20 05:00,short,0.03096389339442074,0.03016389339442074,271.2042099181338,8991.021363584883,9262.225573503018
78,1663696800000,2022-09-21 03:00,long,0.008398557387068628,0.007598557387068628,70.37955255223731,9262.225573503018,9332.605126055254
79,1663776000000,2022-09-22 01:00,long,-0.025574437001047556,-0.026374437001047555,-246.14220595279778,9332.605126055254,9086.462920102456
80,1663819200000,2022-09-22 13:00,short,-0.025318419792455416,-0.026118419792455414,-237.32405297581622,9086.462920102456,8849.13886712664
81,1663981200000,2022-09-24 10:00,long,-0.013842151364212851,-0.014642151364212852,-129.57043073540729,8849.13886712664,8719.568436391231
82,1664121600000,2022-09-26 01:00,short,-0.007082335435600218,-0.007882335435600218,-68.7305632693078,8719.568436391231,8650.837873121924
83,1664186400000,2022-09-26 19:00,long,-0.005345843619675494,-0.006145843619675495,-53.1666967473735,8650.837873121924,8597.67117637455
84,1664197200000,2022-09-26 22:00,short,0.0026452886990867563,0.0018452886990867564,15.865185460227895,8597.67117637455,8613.536361834778
85,1664208000000,2022-09-27 01:00,long,0.022924273361344394,0.022124273361344395,190.5682330771125,8613.536361834778,8804.10459491189
86,1664474400000,2022-09-30 03:00,long,-0.000926944836425414,-0.001726944836425414,-15.20420296953235,8804.10459491189,8788.900391942358
87,1664553600000,2022-10-01 01:00,long,-0.02671394619163925,-0.027513946191639247,-241.81733246757912,8788.900391942358,8547.083059474779
88,1664776800000,2022-10-03 15:00,short,-0.057507071075715954,-0.058307071075715956,-498.3553794388437,8547.083059474779,8048.727680035935
89,1664780400000,2022-10-03 16:00,long,0.054005602240896344,0.05320560224089634,428.23740348928436,8048.727680035935,8476.96508352522
90,1665396000000,2022-10-10 19:00,short,0.006830597547524686,0.006030597547524686,51.12116484315958,8476.96508352522,8528.08624836838
91,1665428400000,2022-10-11 04:00,long,-0.004132930450692296,-0.004932930450692296,-42.068456340706604,8528.08624836838,8486.017792027673
92,1665500400000,2022-10-12 00:00,short,0.011372808174630378,0.010572808174630377,89.72103828160901,8486.017792027673,8575.738830309281
93,1666195200000,2022-10-20 01:00,long,-0.002775886313889142,-0.003575886313889142,-30.665867114790636,8575.738830309281,8545.07296319449
94,1666360800000,2022-10-21 23:00,short,-0.011000798572584403,-0.011800798572584403,-100.83868482669511,8545.07296319449,8444.234278367796
95,1667923200000,2022-11-09 01:00,short,0.1295813987675949,0.1287813987675949,1087.460301889477,8444.234278367796,9531.694580257274
96,1668088800000,2022-11-10 23:00,short,0.04291091806705438,0.04211091806705438,401.38840950940033,9531.694580257274,9933.082989766674
97,1668704400000,2022-11-18 02:00,short,0.002516690341975436,0.0017166903419754361,17.052027634572937,9933.082989766674,9950.135017401246
98,1677157200000,2023-02-23 22:00,short,0.043329983291405805,0.0425299832914058,423.1790760373068,9950.135017401246,10373.314093438552
99,1677513600000,2023-02-28 01:00,long,0.012313213633402098,0.011513213633402098,119.43018124413886,10373.314093438552,10492.744274682691
100,1682355600000,2023-04-25 02:00,short,-0.08547189548688383,-0.08627189548688383,-905.2289374360238,10492.744274682691,9587.515337246667
101,1682539200000,2023-04-27 05:00,long,0.042261605415001346,0.041461605415001344,397.51377782319486,9587.515337246667,9985.029115069861
102,1683036000000,2023-05-02 23:00,short,-0.013857000128632002,-0.014657000128632003,-146.35057302397325,9985.029115069861,9838.678542045887
103,1686067200000,2023-06-07 01:00,long,0.004892462609098258,0.004092462609098258,40.264424056260154,9838.678542045887,9878.942966102148
104,1686416400000,2023-06-11 02:00,long,-0.005806693667086749,-0.006606693667086749,-65.26714993165824,9878.942966102148,9813.67581617049
105,1688659200000,2023-07-07 01:00,short,0.001815100647330925,0.001015100647330925,9.961868673690509,9813.67581617049,9823.63768484418
106,1689026400000,2023-07-11 07:00,long,0.0009961161365865667,0.0001961161365865667,1.926573869977845,9823.63768484418,9825.564258714157
107,1690934400000,2023-08-02 09:00,short,0.020071073872888756,0.019271073872888757,189.349174672496,9825.564258714157,10014.913433386653
108,1692036000000,2023-08-15 03:00,long,-0.004961280515372701,-0.005761280515372702,-57.69872562691485,10014.913433386653,9957.214707759738
109,1696600800000,2023-10-06 23:00,short,-0.010011664602001868,-0.010811664602001869,-107.65406579041834,9957.214707759738,9849.56064196932
110,1704988800000,2024-01-12 01:00,long,-0.06728590526932965,-0.06808590526932964,-670.6162528136408,9849.56064196932,9178.944389155678
111,1707145200000,2024-02-06 00:00,long,0.00934972937154388,0.00854972937154388,78.4774904437322,9178.944389155678,9257.421879599411
112,1710777600000,2024-03-19 01:00,short,0.05840807266771919,0.05760807266771919,533.3022323556964,9257.421879599411,9790.724111955107
113,1714143600000,2024-04-27 00:00,long,-0.00014169535341579387,-0.0009416953534157939,-9.2198794028041,9790.724111955107,9781.504232552303
114,1714446000000,2024-04-30 12:00,short,0.09606750094506666,0.09526750094506667,931.8594637188501,9781.504232552303,10713.363696271153
115,1714651200000,2024-05-02 21:00,short,-0.0897562207260576,-0.0905562207260576,-970.1617275980628,10713.363696271153,9743.201968673091
116,1717164000000,2024-05-31 23:00,long,0.01082010082265672,0.01002010082265672,97.62786606161181,9743.201968673091,9840.829834734703
117,1722610800000,2024-08-03 00:00,long,-0.0701935829171636,-0.0709935829171636,-698.6357688459354,9840.829834734703,9142.194065888767
118,1723744800000,2024-08-16 03:00,long,0.026360666959966306,0.025560666959966307,233.68057780156303,9142.194065888767,9375.87464369033
119,1725620400000,2024-09-06 20:00,short,0.02710803327560163,0.02630803327560163,246.66082211407476,9375.87464369033,9622.535465804403
120,1739311200000,2025-02-12 07:00,short,-0.005587796861498129,-0.006387796861498129,-61.46680184811981,9622.535465804403,9561.068663956283
121,1739912400000,2025-02-19 06:00,short,-0.03288144367123391,-0.033681443671233914,-322.0305956418432,9561.068663956283,9239.03806831444
122,1741370400000,2025-03-08 03:00,short,0.06715559495637025,0.06635559495637025,613.0618678475583,9239.03806831444,9852.099936161998
123,1741608000000,2025-03-10 21:00,short,-0.0057175268065339235,-0.006517526806533924,-64.21132543458698,9852.099936161998,9787.88861072741
124,1741701600000,2025-03-11 23:00,long,0.024128530682848703,0.023328530682848705,228.33705977565978,9787.88861072741,10016.22567050307
125,1741770000000,2025-03-12 18:00,short,-0.0018673548730641087,-0.0026673548730641087,-26.716828351926186,10016.22567050307,9989.508842151145
126,1743087600000,2025-03-28 00:00,short,0.05309825038288141,0.052298250382881405,522.4338346288283,9989.508842151145,10511.942676779972
127,1743760800000,2025-04-04 19:00,long,0.0028657858957550353,0.0020657858957550354,21.7154229186775,10511.942676779972,10533.65809969865
128,1743771600000,2025-04-04 22:00,short,0.01000342892205519,0.00920342892205519,96.94577360980747,10533.65809969865,10630.603873308457
129,1749132000000,2025-06-05 23:00,long,0.008434400832625588,0.007634400832625588,81.15829106169888,10630.603873308457,10711.762164370155
130,1756724400000,2025-09-01 20:00,long,0.024989021953793378,0.02418902195379338,259.10705015776296,10711.762164370155,10970.869214527918
131,1756821600000,2025-09-02 23:00,short,0.012470328806935993,0.011670328806935993,128.0336510314324,10970.869214527918,11098.90286555935
132,1757080800000,2025-09-05 23:00,long,0.003491101304714528,0.002691101304714528,29.86827198240658,11098.90286555935,11128.771137541757
133,1761872400000,2025-10-31 10:00,short,-0.003997324158148574,-0.0047973241581485745,-53.38832262863566,11128.771137541757,11075.38281491312
134,1763539200000,2025-11-19 17:00,short,0.08457047220300318,0.08377047220300318,927.7900482342988,11075.38281491312,12003.17286314742
135,1766116800000,2025-12-19 13:00,short,-0.011453492947697708,-0.012253492947697708,-147.08079402857342,12003.17286314742,11856.092069118846
136,1767949200000,2026-01-09 18:00,long,0.004295483651637344,0.003495483651637344,41.4427759999121,11856.092069118846,11897.534845118758
137,1769540400000,2026-01-28 04:00,short,0.04923467987498653,0.04843467987498653,576.2532915248245,11897.534845118758,12473.788136643583
138,1769612400000,2026-01-29 00:00,long,-0.07171712033699262,-0.07251712033699262,-904.5631953631337,12473.788136643583,11569.224941280449
