trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
41,1631095200000,2021-09-08 19:00,short,0.011858993929114625,-0.05857178244115371
42,1631098800000,2021-09-08 20:00,long,-0.012061970669581012,-0.07063375311073472
43,1631185200000,2021-09-09 20:00,long,0.013804601714512277,-0.056829151396222445
44,1631278800000,2021-09-10 22:00,short,0.003829076329862536,-0.05300007506635991
45,1631282400000,2021-09-10 23:00,long,0.01232144889316058,-0.04067862617319933
46,1631293200000,2021-09-11 02:00,long,-0.02383586941400748,-0.06451449558720682
47,1631332800000,2021-09-11 13:00,short,0.0021777006909664783,-0.06233679489624034
48,1631487600000,2021-09-13 08:00,long,-0.033121414128364536,-0.09545820902460488
49,1631494800000,2021-09-13 10:00,short,0.009801076149735822,-0.08565713287486905
50,1631505600000,2021-09-13 13:00,long,-0.00551249366153359,-0.09116962653640263
51,1631541600000,2021-09-13 23:00,short,-0.015503531935181369,-0.106673158471584
52,1631548800000,2021-09-14 01:00,long,0.012395245613397022,-0.09427791285818697
53,1631815200000,2021-09-17 03:00,short,-0.0006669082331217428,-0.09494482109130871
54,1632052800000,2021-09-19 21:00,short,-0.007186481253241039,-0.10213130234454974
55,1632063600000,2021-09-20 00:00,long,-0.007734769587752965,-0.1098660719323027
56,1632110400000,2021-09-20 13:00,short,0.011922276544594568,-0.09794379538770813
57,1632117600000,2021-09-20 15:00,long,-0.023986876768087726,-0.12193067215579585
58,1632142800000,2021-09-20 22:00,short,-0.0016406559298004267,-0.12357132808559627
59,1632150000000,2021-09-21 00:00,long,-0.0020547707191168377,-0.12562609880471312
60,1632153600000,2021-09-21 01:00,short,0.006106071835235061,-0.11952002696947805
61,1632178800000,2021-09-21 08:00,short,0.008508404951344995,-0.11101162201813305
62,1632182400000,2021-09-21 09:00,long,0.018974428964989933,-0.09203719305314312
63,1632189600000,2021-09-21 11:00,short,-0.0005297138643133075,-0.09256690691745642
64,1632204000000,2021-09-21 15:00,short,-0.014679840273272937,-0.10724674719072935
65,1632211200000,2021-09-21 17:00,short,0.001541590880630018,-0.10570515631009933
66,1632218400000,2021-09-21 19:00,long,-0.023824010391834103,-0.12952916670193343
67,1632222000000,2021-09-21 20:00,short,0.006045158941738205,-0.12348400776019522
68,1632258000000,2021-09-22 06:00,short,-0.02050152738254671,-0.14398553514274193
69,1632261600000,2021-09-22 07:00,long,0.0349870667986675,-0.10899846834407442
70,1632330000000,2021-09-23 02:00,long,0.004548776631961538,-0.10444969171211288
71,1632474000000,2021-09-24 18:00,short,0.013004888657139802,-0.09144480305497307
72,1632495600000,2021-09-25 00:00,long,0.010122927232850154,-0.08132187582212291
73,1632499200000,2021-09-25 01:00,short,-0.019183106328007325,-0.10050498215013023
74,1632654000000,2021-09-26 20:00,short,-0.007326699475282394,-0.10783168162541262
