trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
1,1628604000000,2021-08-10 23:00,short,0.0022956310705818613,0.0022956310705818613
2,1628949600000,2021-08-14 23:00,short,0.002604396295264567,0.004900027365846428
3,1629025200000,2021-08-15 20:00,long,0.00520706124886674,0.01010708861471317
4,1629147600000,2021-08-17 06:00,short,-0.006056786105541922,0.004050302509171247
5,1629190800000,2021-08-17 18:00,long,-0.012982836113177276,-0.008932533604006029
6,1629208800000,2021-08-17 23:00,short,0.003093757233240036,-0.005838776370765993
7,1629226800000,2021-08-18 04:00,long,-0.01495342157207189,-0.020792197942837883
8,1629331200000,2021-08-19 09:00,long,-0.019363168033408627,-0.04015536597624651
9,1629964800000,2021-08-26 17:00,short,-0.001568509686877028,-0.04172387566312354
10,1629979200000,2021-08-26 21:00,long,-0.002084337965943849,-0.043808213629067394
11,1630044000000,2021-08-27 15:00,long,0.005423412978277442,-0.03838480065078995
12,1630054800000,2021-08-27 18:00,short,-0.0035940454844759265,-0.04197884613526588
13,1630386000000,2021-08-31 14:00,long,0.004250824866588366,-0.03772802126867752
14,1630404000000,2021-08-31 19:00,short,-0.0011107752935120888,-0.03883879656218961
15,1630411200000,2021-08-31 21:00,long,-0.010738190222509303,-0.04957698678469891
16,1630659600000,2021-09-03 18:00,long,0.011834917924127409,-0.03774206886057151
17,1630753200000,2021-09-04 20:00,short,0.0005692000708039886,-0.03717286878976752
18,1630756800000,2021-09-04 21:00,long,-0.008259588504382886,-0.04543245729415041
19,1630764000000,2021-09-04 23:00,short,0.003582425208869556,-0.041850032085280854
20,1630825200000,2021-09-05 16:00,long,0.005848339956625504,-0.03600169212865535
21,1631178000000,2021-09-09 18:00,short,-0.01635201904820258,-0.05235371117685793
22,1631185200000,2021-09-09 20:00,long,0.013804601714512277,-0.03854910946234565
23,1631494800000,2021-09-13 10:00,short,0.009801076149735822,-0.028748033312609833
24,1631505600000,2021-09-13 13:00,long,-0.00551249366153359,-0.034260526974143425
25,1631815200000,2021-09-17 03:00,short,-0.0006669082331217428,-0.03492743520726517
26,1632063600000,2021-09-20 00:00,long,-0.007734769587752965,-0.04266220479501814
27,1632222000000,2021-09-21 20:00,short,0.006045158941738205,-0.036617045853279934
28,1632279600000,2021-09-22 12:00,short,-0.011497780224858234,-0.04811482607813817
29,1633287600000,2021-10-04 04:00,long,-0.013743965252717349,-0.06185879133085552
30,1633683600000,2021-10-08 18:00,long,-0.02066286765334466,-0.08252165898420018
31,1634814000000,2021-10-21 20:00,short,0.02924576212446275,-0.05327589685973742
32,1635069600000,2021-10-24 19:00,short,0.012254653174769503,-0.04102124368496792
33,1635080400000,2021-10-24 22:00,long,-0.0047753715722834485,-0.04579661525725137
34,1635091200000,2021-10-25 01:00,long,0.012312021311773025,-0.03348459394547835
35,1635649200000,2021-10-31 12:00,short,0.003966422813548998,-0.029518171131929352
36,1635739200000,2021-11-01 13:00,long,0.021989934098395916,-0.007528237033533437
37,1635822000000,2021-11-02 12:00,short,-0.008266021473530038,-0.015794258507063473
38,1635825600000,2021-11-02 13:00,long,0.003782234274828956,-0.012012024232234518
39,1635933600000,2021-11-03 19:00,long,-0.019010242636239936,-0.031022266868474452
40,1635962400000,2021-11-04 03:00,short,0.0023741150552476727,-0.028648151813226778
41,1635966000000,2021-11-04 04:00,long,-0.0007373802984272697,-0.029385532111654046
42,1636038000000,2021-11-05 00:00,short,-0.003594954179112352,-0.0329804862907664
43,1636138800000,2021-11-06 04:00,long,-0.0022315643572557767,-0.03521205064802218
44,1636246800000,2021-11-07 10:00,short,-0.0026213904449404516,-0.03783344109296263
45,1636250400000,2021-11-07 11:00,long,-0.0027603006439846692,-0.040593741736947304
46,1636747200000,2021-11-13 05:00,short,-0.003674484260189991,-0.0442682259971373
47,1637168400000,2021-11-18 02:00,long,-0.0028645347109981004,-0.0471327607081354
48,1637344800000,2021-11-20 03:00,long,-0.002947798135319956,-0.05008055884345536
49,1637352000000,2021-11-20 05:00,short,-0.009912864359450912,-0.05999342320290627
50,1637355600000,2021-11-20 06:00,long,0.015392149652905163,-0.04460127355000111
51,1637413200000,2021-11-20 22:00,short,0.008997448855440427,-0.035603824694560686
52,1637416800000,2021-11-20 23:00,long,0.01872248415126512,-0.016881340543295566
53,1637427600000,2021-11-21 02:00,short,-0.029559097619457606,-0.04644043816275317
54,1637496000000,2021-11-21 21:00,long,0.01258508776423164,-0.033855350398521535
55,1637503200000,2021-11-21 23:00,short,-0.010077883590516956,-0.04393323398903849
56,1637586000000,2021-11-22 22:00,long,-0.026936547038974277,-0.07086978102801277
57,1637593200000,2021-11-23 00:00,short,0.035472818670201266,-0.0353969623578115
58,1637632800000,2021-11-23 11:00,long,-0.008923295898561534,-0.044320258256373035
59,1637647200000,2021-11-23 15:00,short,-0.008363644800852254,-0.05268390305722529
60,1637661600000,2021-11-23 19:00,long,0.012747798103186847,-0.039936104954038446
61,1637665200000,2021-11-23 20:00,short,-0.01476913455422788,-0.05470523950826633
62,1637683200000,2021-11-24 01:00,short,-0.005954196763322405,-0.060659436271588735
63,1637686800000,2021-11-24 02:00,long,0.0060266898296058805,-0.054632746441982856
64,1637780400000,2021-11-25 04:00,short,-0.006058586615851879,-0.06069133305783474
65,1637784000000,2021-11-25 05:00,long,0.01113827776815537,-0.04955305528967937
66,1637794800000,2021-11-25 08:00,short,-0.011896789392293971,-0.06144984468197334
67,1637802000000,2021-11-25 10:00,long,-0.012678221106725096,-0.07412806578869843
68,1637827200000,2021-11-25 17:00,long,0.018702349236590445,-0.055425716552107984
69,1637895600000,2021-11-26 12:00,short,0.018096849066306066,-0.037328867485801914
70,1638007200000,2021-11-27 19:00,short,-0.0010167450285648353,-0.03834561251436675
71,1638010800000,2021-11-27 20:00,long,0.004395185153077819,-0.033950427361288935
72,1638025200000,2021-11-28 00:00,short,-0.0014309244217566067,-0.03538135178304554
73,1638028800000,2021-11-28 01:00,long,-0.012689025200657266,-0.04807037698370281
74,1638057600000,2021-11-28 09:00,short,0.011840779698583903,-0.03622959728511891
75,1638061200000,2021-11-28 10:00,long,0.0018971827160044982,-0.034332414569114414
76,1638064800000,2021-11-28 11:00,short,-0.0026996508081376983,-0.037032065377252114
77,1638068400000,2021-11-28 12:00,long,0.006971053760174506,-0.03006101161707761
78,1638100800000,2021-11-28 21:00,short,0.0027077972351960086,-0.0273532143818816
79,1638230400000,2021-11-30 09:00,short,0.007293234308912067,-0.02005998007296953
80,1638270000000,2021-11-30 20:00,long,-0.004466701581848675,-0.024526681654818208
81,1638288000000,2021-12-01 01:00,short,-0.014280991438858947,-0.03880767309367716
82,1638295200000,2021-12-01 03:00,long,-0.012580123782685337,-0.051387796876362496
83,1638302400000,2021-12-01 05:00,short,-0.0021695020828279335,-0.05355729895919043
84,1638327600000,2021-12-01 12:00,long,-0.003313966699892345,-0.05687126565908278
85,1638349200000,2021-12-01 18:00,short,-0.010491384674439086,-0.06736265033352186
86,1638352800000,2021-12-01 19:00,long,0.02521270102476261,-0.042149949308759246
87,1638381600000,2021-12-02 03:00,short,0.006464838999283318,-0.03568511030947593
88,1638403200000,2021-12-02 09:00,long,-0.007874772156251741,-0.04355988246572767
89,1638428400000,2021-12-02 16:00,short,0.007851732639560871,-0.0357081498261668
90,1638468000000,2021-12-03 03:00,long,0.0018693944548610294,-0.033838755371305776
91,1638482400000,2021-12-03 07:00,short,0.008267735198179494,-0.025571020173126284
92,1638504000000,2021-12-03 13:00,long,-0.000498370786511914,-0.026069390959638197
93,1638518400000,2021-12-03 17:00,short,-0.004776414225496328,-0.030845805185134523
94,1638525600000,2021-12-03 19:00,long,-0.011164079239507884,-0.04200988442464241
95,1638529200000,2021-12-03 20:00,short,0.016588801588597015,-0.025421082836045394
96,1638770400000,2021-12-06 15:00,short,0.012669669971760578,-0.012751412864284816
97,1639162800000,2021-12-11 04:00,long,-0.021582509283556626,-0.03433392214784144
98,1639177200000,2021-12-11 08:00,short,-0.027821729283698058,-0.062155651431539505
99,1639180800000,2021-12-11 09:00,long,0.015471438298440577,-0.04668421313309893
100,1639245600000,2021-12-12 03:00,short,-0.003619991500411456,-0.05030420463351039
101,1639310400000,2021-12-12 21:00,long,0.005280320555744256,-0.045023884077766134
102,1639497600000,2021-12-15 01:00,long,0.020737394277551415,-0.02428648980021472
103,1639612800000,2021-12-16 09:00,short,0.004635157802617718,-0.019651331997597
104,1639810800000,2021-12-18 16:00,short,-0.01548652731338227,-0.03513785931097927
105,1639839600000,2021-12-19 00:00,long,-0.0049094722610088844,-0.04004733157198816
106,1639922400000,2021-12-19 23:00,long,-0.007859954856045381,-0.04790728642803354
107,1639926000000,2021-12-20 00:00,short,0.010224778358380671,-0.03768250806965287
108,1639962000000,2021-12-20 10:00,long,-0.006686499684223834,-0.044369007753876706
109,1639980000000,2021-12-20 15:00,short,0.014385786540181323,-0.029983221213695385
110,1640026800000,2021-12-21 04:00,long,0.006487706262846693,-0.023495514950848694
111,1640876400000,2021-12-31 00:00,short,-0.007633815485923101,-0.031129330436771796
112,1640991600000,2022-01-01 08:00,long,0.012351022160834191,-0.018778308275937607
113,1641189600000,2022-01-03 15:00,long,0.004073080864684187,-0.01470522741125342
114,1641193200000,2022-01-03 16:00,short,-0.008534580640705869,-0.023239808051959288
115,1641204000000,2022-01-03 19:00,long,-0.006499905864258948,-0.029739713916218234
116,1641218400000,2022-01-03 23:00,short,0.007620188439746567,-0.02211952547647167
117,1641254400000,2022-01-04 09:00,long,-0.0026086762557176782,-0.024728201732189346
118,1641290400000,2022-01-04 19:00,short,-0.016322936507553763,-0.04105113823974311
119,1641294000000,2022-01-04 20:00,long,0.0036462089489261115,-0.037404929290817
120,1641301200000,2022-01-04 22:00,short,0.008085563317863276,-0.029319365972953725
121,1641304800000,2022-01-04 23:00,long,-0.036827253083451895,-0.06614661905640562
122,1641312000000,2022-01-05 01:00,short,0.00983660533853994,-0.05631001371786568
123,1641326400000,2022-01-05 05:00,long,-0.0016060951332654608,-0.057916108851131146
124,1641384000000,2022-01-05 21:00,short,-0.002820260799466378,-0.060736369650597526
125,1641391200000,2022-01-05 23:00,long,-0.019629827152429533,-0.08036619680302706
126,1641398400000,2022-01-06 01:00,short,0.051136206089387425,-0.029229990713639638
127,1641549600000,2022-01-07 19:00,long,-0.008818831803724758,-0.0380488225173644
128,1641556800000,2022-01-07 21:00,short,0.009650079026041892,-0.028398743491322508
129,1641812400000,2022-01-10 20:00,short,0.01591205924293906,-0.012486684248383447
130,1641888000000,2022-01-11 17:00,short,0.002132038282273286,-0.010354645966110161
131,1642086000000,2022-01-14 00:00,short,0.010465825787738048,0.0001111798216278867
132,1642190400000,2022-01-15 05:00,long,-0.0007025815540261153,-0.0005914017323982286
133,1642284000000,2022-01-16 07:00,short,0.007536158277363559,0.00694475654496533
134,1642341600000,2022-01-16 23:00,long,-0.006422051134058781,0.0005227054109065484
135,1642356000000,2022-01-17 03:00,short,-0.0029886496115512965,-0.002465944200644748
136,1642402800000,2022-01-17 16:00,long,-0.0002042718700621997,-0.0026702160707069477
137,1642507200000,2022-01-18 21:00,short,0.001735658217304948,-0.0009345578534019996
138,1642561200000,2022-01-19 12:00,short,0.009150339517259765,0.008215781663857766
139,1642672800000,2022-01-20 19:00,long,0.019733626162709152,0.027949407826566918
140,1642680000000,2022-01-20 21:00,short,-0.03053448953188562,-0.0025850817053187022
141,1642683600000,2022-01-20 22:00,long,0.015324367684291263,0.01273928597897256
142,1642986000000,2022-01-24 10:00,short,0.013721533808603326,0.026460819787575886
143,1643065200000,2022-01-25 08:00,short,0.006914154260441974,0.03337497404801786
144,1643223600000,2022-01-27 04:00,short,0.017394924139529724,0.05076989818754758
145,1643227200000,2022-01-27 05:00,long,-0.001905536702507015,0.048864361485040565
146,1644375600000,2022-02-09 12:00,short,-0.012530707980353694,0.03633365350468687
147,1644681600000,2022-02-13 01:00,long,-0.004106372783518752,0.032227280721168115
148,1644768000000,2022-02-14 01:00,short,-0.002645580591160356,0.02958170013000776
149,1644872400000,2022-02-15 06:00,long,0.027592134928707737,0.0571738350587155
150,1645070400000,2022-02-17 13:00,short,0.0024168385332775885,0.05959067359199308
151,1645272000000,2022-02-19 21:00,long,0.004475363122088094,0.06406603671408118
152,1645444800000,2022-02-21 21:00,long,0.03068820992139956,0.09475424663548074
153,1645452000000,2022-02-21 23:00,short,0.02580512468572174,0.12055937132120248
154,1645455600000,2022-02-22 00:00,long,-0.01886895894086169,0.1016904123803408
155,1645466400000,2022-02-22 03:00,short,0.006356441128332247,0.10804685350867305
156,1645473600000,2022-02-22 05:00,long,-0.03477080993714308,0.07327604357152998
157,1645653600000,2022-02-24 07:00,long,-0.04938147308819527,0.023894570483334703
158,1645747200000,2022-02-25 09:00,short,-0.013368862643462353,0.01052570783987235
159,1646528400000,2022-03-06 10:00,short,-0.0033554192270553776,0.007170288612816971
160,1646532000000,2022-03-06 11:00,long,-0.0012990253806334,0.005871263232183571
161,1646582400000,2022-03-07 01:00,short,0.007443361820232331,0.013314625052415902
162,1646593200000,2022-03-07 04:00,long,-0.006987377697762897,0.006327247354653004
163,1646668800000,2022-03-08 01:00,short,0.03089452651170479,0.0372217738663578
164,1646881200000,2022-03-10 12:00,short,0.03873810985501971,0.0759598837213775
165,1646985600000,2022-03-11 17:00,long,0.020639166668801636,0.09659905039017914
166,1647007200000,2022-03-11 23:00,short,0.015472458653670884,0.11207150904385003
167,1647097200000,2022-03-13 00:00,long,-0.0016966691303718965,0.11037483991347814
168,1647262800000,2022-03-14 22:00,short,0.001159053210205175,0.11153389312368332
169,1647882000000,2022-03-22 02:00,short,-0.0047567938539588624,0.10677709926972447
170,1647885600000,2022-03-22 03:00,long,0.004434725635125947,0.11121182490485042
171,1648044000000,2022-03-23 23:00,short,0.007540590204579112,0.11875241510942953
172,1648047600000,2022-03-24 00:00,long,-0.009567101422570756,0.10918531368685878
173,1648054800000,2022-03-24 02:00,short,-0.007309419058106092,0.1018758946287527
174,1649044800000,2022-04-04 13:00,long,-0.00019877171448832098,0.10167712291426438
175,1649084400000,2022-04-05 00:00,short,-0.005295061016128732,0.09638206189813565
176,1649336400000,2022-04-07 22:00,long,2.826185464135445e-05,0.09641032375277701
177,1649408400000,2022-04-08 18:00,short,0.012095733667182884,0.1085060574199599
178,1649430000000,2022-04-09 00:00,long,-0.023704671531342123,0.08480138588861778
179,1649437200000,2022-04-09 02:00,short,0.006876269570471072,0.09167765545908886
180,1649523600000,2022-04-10 02:00,long,-0.0014037335162543122,0.09027392194283455
181,1649610000000,2022-04-11 02:00,short,0.008926744138842225,0.09920066608167678
182,1649617200000,2022-04-11 04:00,long,-0.026342264023889814,0.07285840205778697
183,1649628000000,2022-04-11 07:00,short,0.0020050424146679465,0.07486344447245492
184,1649635200000,2022-04-11 09:00,long,-0.0011808690200903796,0.07368257545236455
185,1649764800000,2022-04-12 21:00,short,0.011231227478407014,0.08491380293077157
186,1649782800000,2022-04-13 02:00,short,0.0071459634480677495,0.09205976637883932
187,1649793600000,2022-04-13 05:00,short,-0.0122124235130868,0.07984734286575253
188,1649818800000,2022-04-13 12:00,long,0.0010596895441762574,0.08090703240992879
189,1650034800000,2022-04-16 00:00,short,0.0018523919156482557,0.08275942432557705
190,1650225600000,2022-04-18 05:00,long,-0.014008792110014467,0.06875063221556259
191,1650308400000,2022-04-19 04:00,long,0.0012212364908094305,0.06997186870637202
192,1650463200000,2022-04-20 23:00,short,0.01048143871524323,0.08045330742161526
193,1650729600000,2022-04-24 01:00,short,-0.0007623020385800532,0.07969100538303521
194,1650916800000,2022-04-26 05:00,long,0.009205668051498384,0.0888966734345336
195,1651068000000,2022-04-27 23:00,short,-0.0031972970282051253,0.08569937640632848
196,1651071600000,2022-04-28 00:00,long,-0.004133132336130862,0.08156624407019762
197,1651082400000,2022-04-28 03:00,short,-0.008704801831726039,0.07286144223847159
198,1651240800000,2022-04-29 23:00,long,-0.010598693764479394,0.06226274847399219
199,1651392000000,2022-05-01 17:00,short,0.0013830816433081602,0.06364583011730035
200,1651424400000,2022-05-02 02:00,long,-0.0013759295333278568,0.06226990058397249
201,1651431600000,2022-05-02 04:00,short,-0.018296500038998385,0.0439734005449741
202,1651442400000,2022-05-02 07:00,long,0.00809742735227017,0.05207082789724427
203,1651492800000,2022-05-02 21:00,short,0.00019431836620256227,0.05226514626344683
204,1651759200000,2022-05-05 23:00,short,0.04478527220818431,0.09705041847163115
205,1652558400000,2022-05-15 05:00,short,-0.020581450719162928,0.07646896775246823
206,1652680800000,2022-05-16 15:00,long,0.01959251010397747,0.0960614778564457
207,1652695200000,2022-05-16 19:00,short,0.02095547122473476,0.11701694908118046
208,1652896800000,2022-05-19 03:00,long,-0.008569052247561415,0.10844789683361905
209,1653325200000,2022-05-24 02:00,short,0.023924393482838837,0.1323722903164579
210,1653508800000,2022-05-26 05:00,short,-0.0009343375061921837,0.1314379528102657
211,1653526800000,2022-05-26 10:00,long,0.0006998087322570796,0.1321377615425228
212,1653530400000,2022-05-26 11:00,short,0.0036086044955016224,0.13574636603802442
213,1653573600000,2022-05-26 23:00,long,0.011758439713155289,0.14750480575117972
214,1653663600000,2022-05-28 00:00,short,-0.0010982233172488246,0.1464065824339309
215,1653750000000,2022-05-29 00:00,short,-0.0023426905973525695,0.14406389183657833
216,1654347600000,2022-06-04 22:00,short,-0.004498001085062464,0.13956589075151588
217,1654358400000,2022-06-05 01:00,long,-0.0014288113280192852,0.1381370794234966
218,1654776000000,2022-06-09 21:00,short,-0.008930283978255104,0.1292067954452415
219,1655046000000,2022-06-13 00:00,short,0.02260207745507317,0.15180887290031467
220,1655323200000,2022-06-16 05:00,long,0.03748934777769888,0.18929822067801355
221,1655463600000,2022-06-17 20:00,short,0.015494958285574146,0.2047931789635877
222,1655510400000,2022-06-18 09:00,long,-0.004282583434868292,0.20051059552871942
223,1656414000000,2022-06-28 20:00,short,0.018035065717845657,0.21854566124656508
224,1656532800000,2022-06-30 05:00,short,0.00511600169453299,0.22366166294109807
225,1656666000000,2022-07-01 18:00,long,0.002198941095541108,0.22586060403663918
226,1656885600000,2022-07-04 07:00,short,0.01100617972434983,0.23686678376098902
227,1657702800000,2022-07-13 18:00,long,-0.02656956037039002,0.210297223390599
228,1657710000000,2022-07-13 20:00,short,0.018198878118263952,0.22849610150886296
229,1657796400000,2022-07-14 20:00,long,0.03106118675194738,0.2595572882608103
230,1659578400000,2022-08-04 11:00,long,-0.010121749667312252,0.24943553859349807
231,1659625200000,2022-08-05 00:00,short,0.018183101155179873,0.26761863974867794
232,1659704400000,2022-08-05 22:00,short,0.008537408945055303,0.2761560486937332
233,1659708000000,2022-08-05 23:00,long,-0.017467350167601568,0.25868869852613163
234,1659715200000,2022-08-06 01:00,short,0.001190114605398885,0.2598788131315305
235,1660334400000,2022-08-13 05:00,long,0.00839069452501331,0.2682695076565438
236,1660467600000,2022-08-14 18:00,short,0.009879762860720143,0.2781492705172639
237,1660633200000,2022-08-16 16:00,long,0.00039990750712983814,0.2785491780243937
238,1660723200000,2022-08-17 17:00,short,0.003977937369484841,0.28252711539387854
239,1660730400000,2022-08-17 19:00,long,-0.01944222529211268,0.26308489010176583
240,1661068800000,2022-08-21 17:00,short,-0.008079874103208295,0.2550050159985575
241,1661248800000,2022-08-23 19:00,short,-0.0033755546674330886,0.2516294613311244
242,1661320800000,2022-08-24 15:00,long,-0.006602522530947152,0.24502693880017726
243,1661324400000,2022-08-24 16:00,short,-0.007274132811271183,0.23775280598890608
244,1661392800000,2022-08-25 11:00,long,0.0063361371476357235,0.2440889431365418
245,1661421600000,2022-08-25 19:00,short,-0.0014612028806252112,0.2426277402559166
