trade_no,timestamp,timestamp_kst,direction,net_return,cum_net_return
269,1654776000000,2022-06-09 21:00,short,0.012794792097736285,0.26407981708611467
270,1654977600000,2022-06-12 05:00,long,-0.037797854201909155,0.22628196288420552
271,1655013600000,2022-06-12 15:00,short,0.07684032244267239,0.3031222853268779
272,1655020800000,2022-06-12 17:00,short,0.11430660808620832,0.4174288934130862
273,1655046000000,2022-06-13 00:00,short,0.17386822134598437,0.5912971147590705
274,1655049600000,2022-06-13 01:00,long,-0.15034788308714583,0.4409492316719247
275,1655092800000,2022-06-13 13:00,short,0.13570586470079074,0.5766550963727154
276,1655096400000,2022-06-13 14:00,long,-0.0989543207793264,0.47770077559338897
277,1655107200000,2022-06-13 17:00,long,-0.07341966042464351,0.40428111516874543
278,1655132400000,2022-06-14 00:00,long,-0.02241440471414455,0.38186671045460086
279,1655136000000,2022-06-14 01:00,short,0.048351837281149244,0.4302185477357501
280,1655139600000,2022-06-14 02:00,long,-0.0461165705619093,0.38410197717384076
281,1655164800000,2022-06-14 09:00,short,-0.0013750206432411086,0.3827269565305996
282,1655168400000,2022-06-14 10:00,long,0.05554249824608295,0.43826945477668255
283,1655175600000,2022-06-14 12:00,short,0.02339271009875035,0.4616621648754329
284,1655272800000,2022-06-15 15:00,long,0.017929742841005816,0.47959190771643867
285,1655287200000,2022-06-15 19:00,short,-0.037819383926248264,0.4417725237901904
286,1655290800000,2022-06-15 20:00,long,0.00088786000746457,0.44266038379765493
287,1655323200000,2022-06-16 05:00,long,-0.05148531186106962,0.3911750719365853
288,1655388000000,2022-06-16 23:00,long,-0.019746694658001693,0.3714283772785836
289,1655442000000,2022-06-17 14:00,long,-0.01872348255141518,0.35270489472716837
290,1655470800000,2022-06-17 22:00,short,0.07719669419896882,0.42990158892613717
291,1655481600000,2022-06-18 01:00,long,-0.08449150329338204,0.3454100856327551
292,1655503200000,2022-06-18 07:00,short,0.06931967776242923,0.4147297633951843
293,1655546400000,2022-06-18 19:00,short,-0.02822849478590359,0.3865012686092807
