trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
104,1652680800000,2022-05-16 15:00,long,-0.01486805061308738,1.3664080040943944,0.00055,-0.02106734776525508,-205.22208350447625,9741.23965632422,9536.017572819745,sl,1652682000000
105,1652896800000,2022-05-19 03:00,long,0.027179351573882515,1.4044104582610317,0.00055,0.03739853984707047,356.63313317946347,9536.017572819745,9892.650705999207,tp,1652965800000
106,1653325200000,2022-05-24 02:00,short,0.029002973003929067,1.8,0.00055,0.051215351407072326,506.65558225517157,9892.650705999207,10399.306288254378,tp,1653333600000
107,1653508800000,2022-05-26 05:00,short,0.02546365508352466,1.8,0.00055,0.04484457915034439,466.3525139522976,10399.306288254378,10865.658802206675,tp,1653568500000
108,1653573600000,2022-05-26 23:00,long,0.025170165595013616,1.5383871626018724,0.00055,0.037875346692501234,411.5405941760055,10865.658802206675,11277.19939638268,tp,1653582000000
109,1653663600000,2022-05-28 00:00,short,-0.010405936089773471,1.6777804436353647,0.00055,-0.018381655313140836,-207.29359220186635,11277.19939638268,11069.905804180815,sl,1653742200000
110,1653750000000,2022-05-29 00:00,short,-0.010356534739814682,1.8,0.00055,-0.01963176253166643,-217.32176199559368,11069.905804180815,10852.58404218522,sl,1653822000000
111,1654452000000,2022-06-06 03:00,long,0.026570237142776287,1.8,0.00055,0.04683642685699732,508.2962587012244,10852.58404218522,11360.880300886445,tp,1654480200000
112,1654776000000,2022-06-09 21:00,short,0.01000668101848412,1.7274190536284877,0.00055,0.016335650975416324,185.58737536876376,11360.880300886445,11546.467676255208,timeout,1654862400000
113,1655046000000,2022-06-13 00:00,short,-0.012098667275857178,1.2522106901526213,0.00055,-0.015838796379011994,-182.88215042105003,11546.467676255208,11363.585525834158,sl,1655046900000
114,1655323200000,2022-06-16 05:00,long,0.026939737149680898,0.5683786653111176,0.00055,0.014999363579046845,170.44655086358077,11363.585525834158,11534.032076697738,tp,1655329800000
115,1655470800000,2022-06-17 22:00,short,-0.010185138121413306,1.1068424309856397,0.00055,-0.011882106375271718,-137.04859607111868,11534.032076697738,11396.983480626619,sl,1655473800000
116,1655503200000,2022-06-18 07:00,short,0.04775788406311632,1.1134177252781206,0.00055,0.05256209488874821,599.0493271541922,11396.983480626619,11996.032807780812,tp,1655535000000
117,1656414000000,2022-06-28 20:00,short,0.02792122141628761,1.6233022188105624,0.00055,0.04443176445661486,533.0049041291412,11996.032807780812,12529.037711909952,tp,1656439800000
118,1656532800000,2022-06-30 05:00,short,0.028803503075322645,1.8,0.00055,0.050856305535580765,637.1805699437062,12529.037711909952,13166.218281853658,tp,1656570300000
119,1656666000000,2022-07-01 18:00,long,-0.01914002995430042,0.6767967662126855,0.00055,-0.013326148599701436,-175.45498132008757,13166.218281853658,12990.76330053357,sl,1656671700000
120,1656885600000,2022-07-04 07:00,short,-0.01012864362784871,1.8,0.00055,-0.01922155853012768,-249.70271713224068,12990.76330053357,12741.06058340133,sl,1656930900000
121,1657702800000,2022-07-13 18:00,long,-0.024273690200136477,1.7862901750705351,0.00055,-0.044342313913498514,-564.9681079800843,12741.06058340133,12176.092475421245,sl,1657715400000
122,1659578400000,2022-08-04 11:00,long,-0.014018681492012797,1.8,0.00055,-0.026223626685623037,-319.30130356507044,12176.092475421245,11856.791171856174,sl,1659594000000
123,1659704400000,2022-08-05 22:00,short,-0.010589335584290538,1.5169281911827155,0.00055,-0.0168975721788551,-200.35098463605163,11856.791171856174,11656.440187220122,sl,1659708900000
124,1660665600000,2022-08-17 01:00,long,-0.011113134980204498,1.8,0.00055,-0.0209936429643681,-244.71114352601128,11656.440187220122,11411.72904369411,sl,1660738800000
125,1660723200000,2022-08-17 17:00,short,0.014362332227297658,1.512335796821183,0.00055,0.02088888446492911,238.3782895388022,11411.72904369411,11650.107333232912,timeout,1660809600000
126,1661248800000,2022-08-23 19:00,short,-0.010032999600641856,1.6457675736409858,0.00055,-0.01741715757459187,-202.9117551838259,11650.107333232912,11447.195578049086,sl,1661263800000
127,1661320800000,2022-08-24 15:00,long,0.006552079222716944,1.8,0.00055,0.0108037426008905,123.67255452729427,11447.195578049086,11570.868132576381,timeout,1661407200000
128,1661392800000,2022-08-25 11:00,long,0.00038509273543430034,1.8,0.00055,-0.0002968330762182594,-3.4346163823084734,11570.868132576381,11567.433516194073,timeout,1661479200000
129,1661421600000,2022-08-25 19:00,short,0.010914184055138554,1.8,0.00055,0.018655531299249396,215.796618013345,11567.433516194073,11783.230134207417,timeout,1661507700000
130,1661450400000,2022-08-26 03:00,long,-0.01737749388483789,1.8,0.00055,-0.032269488992708206,-380.2388151143539,11783.230134207417,11402.991319093064,sl,1661512200000
