trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
166,1667415600000,2022-11-03 04:00,short,0.011281612706169786,1.0,0.00055,0.010731612706169786,135.9417344934938,12667.409662979973,12803.351397473467,timeout,1667502000000
167,1667491200000,2022-11-04 01:00,short,-0.01622962350531232,1.0,0.00055,-0.016779623505312317,-214.83541605581908,12803.351397473467,12588.515981417648,sl,1667541900000
168,1668088800000,2022-11-10 23:00,long,0.027231723252561624,1.0,0.00055,0.026681723252561625,335.8832995766349,12588.515981417648,12924.399280994283,tp,1668098400000
169,1668430800000,2022-11-14 22:00,short,-0.013227048450541679,1.0,0.00055,-0.013777048450541679,-178.06007508840426,12924.399280994283,12746.339205905879,sl,1668432000000
170,1669100400000,2022-11-22 16:00,short,-0.012482365699406195,1.0,0.00055,-0.013032365699406195,-166.11495386004418,12746.339205905879,12580.224252045835,sl,1669122000000
171,1671048000000,2022-12-15 05:00,short,0.025334251852268452,1.0,0.00055,0.024784251852268454,311.79144622071954,12580.224252045835,12892.015698266554,tp,1671129900000
172,1672416000000,2022-12-31 01:00,long,0.001267377403867842,1.0,0.00055,0.000717377403867842,9.248440752245925,12892.015698266554,12901.2641390188,timeout,1672502400000
173,1677121200000,2023-02-23 12:00,long,-0.015075530237526058,1.0,0.00055,-0.015625530237526056,-201.5890929065488,12901.2641390188,12699.675046112252,sl,1677146700000
174,1677164400000,2023-02-24 00:00,short,0.009200850526789317,1.0,0.00055,0.008650850526789317,109.86299056271332,12699.675046112252,12809.538036674965,timeout,1677250800000
175,1677369600000,2023-02-26 09:00,long,0.017131704027441907,1.0,0.00055,0.01658170402744191,212.4039684524036,12809.538036674965,13021.942005127368,timeout,1677456000000
176,1677513600000,2023-02-28 01:00,short,0.0005902623694998832,1.0,0.00055,4.0262369499883166e-05,0.5242942406164876,13021.942005127368,13022.466299367985,timeout,1677600000000
177,1677981600000,2023-03-05 11:00,long,-0.014858137110145608,1.0,0.00055,-0.015408137110145608,-200.6519462529124,13022.466299367985,12821.814353115073,sl,1677983700000
178,1683036000000,2023-05-02 23:00,long,0.026542271719854238,1.0,0.00055,0.02599227171985424,333.2680826076941,12821.814353115073,13155.082435722767,tp,1683053400000
179,1683118800000,2023-05-03 22:00,short,-0.01588758113080102,1.0,0.00055,-0.01643758113080102,-216.23773481956846,13155.082435722767,12938.844700903199,sl,1683135600000
180,1685016000000,2023-05-25 21:00,short,-0.0065086855384310915,1.0,0.00055,-0.007058685538431092,-91.33123597427118,12938.844700903199,12847.513464928928,timeout,1685102400000
181,1686067200000,2023-06-07 01:00,short,-0.012815234272517184,1.0,0.00055,-0.013365234272517184,-171.71002727809412,12847.513464928928,12675.803437650835,sl,1686071400000
182,1686150000000,2023-06-08 00:00,short,-0.01254165185606193,1.0,0.00055,-0.01309165185606193,-165.94720560159774,12675.803437650835,12509.856232049236,sl,1686234900000
183,1686578400000,2023-06-12 23:00,short,-0.012800639449948692,1.0,0.00055,-0.013350639449948692,-167.01458012478304,12509.856232049236,12342.841651924453,sl,1686623700000
184,1686769200000,2023-06-15 04:00,long,-0.018468730156585678,1.0,0.00055,-0.019018730156585676,-234.74517474341735,12342.841651924453,12108.096477181036,sl,1686773100000
185,1689026400000,2023-07-11 07:00,short,-0.012162316329348055,1.0,0.00055,-0.012712316329348055,-153.92195256419015,12108.096477181036,11954.174524616847,sl,1689058200000
186,1690934400000,2023-08-02 09:00,long,-0.012713641562221656,1.0,0.00055,-0.013263641562221656,-158.5558860667593,11954.174524616847,11795.618638550088,sl,1690985700000
187,1690984800000,2023-08-02 23:00,short,0.006113794141712758,1.0,0.00055,0.005563794141712758,65.6283938790428,11795.618638550088,11861.24703242913,timeout,1691071200000
188,1692036000000,2023-08-15 03:00,short,0.004614358157719933,1.0,0.00055,0.004064358157719933,48.20835613698468,11861.24703242913,11909.455388566115,timeout,1692122400000
189,1692626400000,2023-08-21 23:00,short,0.003645808374624915,1.0,0.00055,0.0030958083746249147,36.869391729144795,11909.455388566115,11946.32478029526,timeout,1692712800000
190,1692802800000,2023-08-24 00:00,long,0.02519890589759588,1.0,0.00055,0.024648905897595882,294.46383533161566,11946.32478029526,12240.788615626874,tp,1692819600000
191,1692975600000,2023-08-26 00:00,short,-0.008726067675416616,1.0,0.00055,-0.009276067675416616,-113.54638359902415,12240.788615626874,12127.24223202785,timeout,1693062000000
192,1696518000000,2023-10-06 00:00,short,0.025529357688228504,1.0,0.00055,0.024979357688228506,302.9307214856143,12127.24223202785,12430.172953513464,tp,1696597200000
193,1696600800000,2023-10-06 23:00,long,0.015687401862765293,1.0,0.00055,0.015137401862765293,188.16052322100947,12430.172953513464,12618.333476734473,timeout,1696687200000
194,1699225200000,2023-11-06 08:00,long,-0.012209418816317097,1.0,0.00055,-0.012759418816317097,-161.00260159360977,12618.333476734473,12457.330875140864,sl,1699248600000
195,1700582400000,2023-11-22 01:00,long,-0.013958596215044472,1.0,0.00055,-0.014508596215044472,-180.73838358462538,12457.330875140864,12276.59249155624,sl,1700606700000
196,1702915200000,2023-12-19 01:00,short,-0.012092574244849219,1.0,0.00055,-0.01264257424484922,-155.2077320482582,12276.59249155624,12121.38475950798,sl,1702931700000
197,1705215600000,2024-01-14 16:00,long,-0.013873486187607531,1.0,0.00055,-0.014423486187607531,-174.8326256534398,12121.38475950798,11946.55213385454,sl,1705267200000
198,1705413600000,2024-01-16 23:00,short,-0.013134866473866191,1.0,0.00055,-0.013684866473866191,-163.4869707748806,11946.55213385454,11783.06516307966,sl,1705440000000
199,1705593600000,2024-01-19 01:00,short,0.029308007020303672,1.0,0.00055,0.028758007020303674,338.85747068054053,11783.06516307966,12121.922633760201,tp,1705601400000
200,1706263200000,2024-01-26 19:00,short,-0.013175108971520855,1.0,0.00055,-0.013725108971520855,-166.37470909270385,12121.922633760201,11955.547924667497,sl,1706265600000
201,1706414400000,2024-01-28 13:00,short,-0.012066529356795419,1.0,0.00055,-0.01261652935679542,-150.83752136814203,11955.547924667497,11804.710403299354,sl,1706418000000
202,1707145200000,2024-02-06 00:00,short,0.0035981375166813656,1.0,0.00055,0.0030481375166813655,35.98238065385557,11804.710403299354,11840.692783953209,timeout,1707231600000
203,1709654400000,2024-03-06 01:00,short,0.02715991991037381,1.0,0.00055,0.02660991991037381,315.079886664336,11840.692783953209,12155.772670617545,tp,1709658300000
204,1709920800000,2024-03-09 03:00,long,-0.001986711852901224,1.0,0.00055,-0.002536711852901224,-30.835692614728295,12155.772670617545,12124.936978002817,timeout,1710007200000
205,1710777600000,2024-03-19 01:00,long,-0.015778946643493552,1.0,0.00055,-0.01632894664349355,-197.98744896952994,12124.936978002817,11926.949529033287,sl,1710811500000
206,1711238400000,2024-03-24 09:00,short,-0.012778481106459516,1.0,0.00055,-0.013328481106459516,-158.9681214554164,11926.949529033287,11767.98140757787,sl,1711268100000
207,1712163600000,2024-04-04 02:00,long,-0.012053837860187322,1.0,0.00055,-0.012603837860187322,-148.32172960281045,11767.98140757787,11619.65967797506,sl,1712204100000
208,1712318400000,2024-04-05 21:00,short,-0.012524380709329375,1.0,0.00055,-0.013074380709329375,-151.9198543426895,11619.65967797506,11467.73982363237,sl,1712324700000
209,1712757600000,2024-04-10 23:00,long,0.026177068858317165,1.0,0.00055,0.025627068858317167,293.8845581094927,11467.73982363237,11761.624381741862,tp,1712769600000
210,1713031200000,2024-04-14 03:00,short,0.04216863403625648,1.0,0.00055,0.04161863403625648,489.5027408156259,11761.624381741862,12251.127122557487,tp,1713038100000
211,1713499200000,2024-04-19 13:00,long,0.03212331987914707,1.0,0.00055,0.03157331987914707,386.8087555206022,12251.127122557487,12637.93587807809,tp,1713509100000
212,1713603600000,2024-04-20 18:00,short,-0.018042282823574007,1.0,0.00055,-0.018592282823574006,-234.96807815142094,12637.93587807809,12402.967799926668,sl,1713627900000
213,1713880800000,2024-04-23 23:00,long,-0.006265120076451636,1.0,0.00055,-0.006815120076451636,-84.52771486086341,12402.967799926668,12318.440085065804,timeout,1713967200000
214,1714143600000,2024-04-27 00:00,short,0.011952699892457064,1.0,0.00055,0.011402699892457064,140.46347543321863,12318.440085065804,12458.903560499022,timeout,1714230000000
215,1714446000000,2024-04-30 12:00,long,-0.012785883907186713,1.0,0.00055,-0.013335883907186713,-166.15049149365015,12458.903560499022,12292.753069005372,sl,1714464900000
216,1714651200000,2024-05-02 21:00,long,0.013457414366379927,1.0,0.00055,0.012907414366379927,158.6676575652409,12292.753069005372,12451.420726570612,timeout,1714737600000
217,1717333200000,2024-06-02 22:00,short,-0.013038737564342595,1.0,0.00055,-0.013588737564342595,-169.19908855658403,12451.420726570612,12282.221638014027,sl,1717395300000
218,1717430400000,2024-06-04 01:00,long,-0.012067382680018501,1.0,0.00055,-0.012617382680018501,-154.96949056762665,12282.221638014027,12127.252147446401,sl,1717458000000
219,1718654400000,2024-06-18 05:00,short,0.027459277100470803,1.0,0.00055,0.026909277100470804,326.33558850291485,12127.252147446401,12453.587735949315,tp,1718675100000
220,1718881200000,2024-06-20 20:00,long,-0.012804653376278008,1.0,0.00055,-0.013354653376278008,-166.3133475046699,12453.587735949315,12287.274388444645,sl,1718890200000
221,1720436400000,2024-07-08 20:00,short,0.02646678146163861,1.0,0.00055,0.025916781461638613,318.4466050845091,12287.274388444645,12605.720993529154,tp,1720449300000
222,1722279600000,2024-07-30 04:00,long,-0.022286654069044398,1.0,0.00055,-0.022836654069044397,-287.8724896201159,12605.720993529154,12317.848503909037,sl,1722298800000
223,1722564000000,2024-08-02 11:00,short,-0.0122959023190643,1.0,0.00055,-0.0128459023190643,-158.23387866224783,12317.848503909037,12159.61462524679,sl,1722606300000
224,1723093200000,2024-08-08 14:00,short,-0.012019490971301172,1.0,0.00055,-0.012569490971301172,-152.8401662465412,12159.61462524679,12006.77445900025,sl,1723116600000
225,1723478400000,2024-08-13 01:00,short,0.027819254613484334,1.0,0.00055,0.027269254613484336,327.41578980915847,12006.77445900025,12334.190248809407,tp,1723488600000
226,1723762800000,2024-08-16 08:00,long,0.026181386464445566,1.0,0.00055,0.025631386464445568,316.14239699322997,12334.190248809407,12650.332645802637,tp,1723831200000
227,1724180400000,2024-08-21 04:00,long,0.02616319093959918,1.0,0.00055,0.02561319093959918,324.0153855063878,12650.332645802637,12974.348031309024,tp,1724266500000
228,1724400000000,2024-08-23 17:00,short,-0.016170846442487674,1.0,0.00055,-0.016720846442487673,-216.94208112291042,12974.348031309024,12757.405950186114,sl,1724422500000
229,1725098400000,2024-08-31 19:00,short,0.011827945113304983,1.0,0.00055,0.011277945113304983,143.8773240943494,12757.405950186114,12901.283274280464,timeout,1725184800000
230,1725174000000,2024-09-01 16:00,long,-0.012732647901046223,1.0,0.00055,-0.013282647901046224,-171.36320320392414,12901.283274280464,12729.92007107654,sl,1725229800000
231,1725271200000,2024-09-02 19:00,short,-0.012599933684559694,1.0,0.00055,-0.013149933684559694,-167.39760474440195,12729.92007107654,12562.522466332139,sl,1725310500000
232,1725530400000,2024-09-05 19:00,short,0.02518648908905563,1.0,0.00055,0.024636489089055632,309.49644767280796,12562.522466332139,12872.018914004946,tp,1725608100000
233,1725613200000,2024-09-06 18:00,long,-0.0128663061588693,1.0,0.00055,-0.0134163061588693,-172.6949466330467,12872.018914004946,12699.3239673719,sl,1725632100000
234,1726070400000,2024-09-12 01:00,long,0.02996654007027355,1.0,0.00055,0.029416540070273552,373.5701723515808,12699.3239673719,13072.894139723481,tp,1726106400000
235,1726228800000,2024-09-13 21:00,short,-0.017572913076192576,1.0,0.00055,-0.018122913076192574,-236.91892414847595,13072.894139723481,12835.975215575005,sl,1726241100000
236,1726689600000,2024-09-19 05:00,short,-0.012115003972885896,1.0,0.00055,-0.012665003972885896,-162.56767710112234,12835.975215575005,12673.407538473883,sl,1726698600000
237,1727902800000,2024-10-03 06:00,long,-0.012934445913749149,1.0,0.00055,-0.013484445913749149,-170.89387849545182,12673.407538473883,12502.513659978431,sl,1727961300000
238,1727960400000,2024-10-03 22:00,short,-0.013835085319942708,1.0,0.00055,-0.014385085319942708,-179.8497257125389,12502.513659978431,12322.663934265893,sl,1728023100000
239,1728054000000,2024-10-05 00:00,long,0.015032547931963292,1.0,0.00055,0.014482547931963291,178.46357107748113,12322.663934265893,12501.127505343375,timeout,1728140400000
240,1728316800000,2024-10-08 01:00,short,0.025765937411892814,1.0,0.00055,0.025215937411892816,315.2276487528303,12501.127505343375,12816.355154096205,tp,1728372000000
241,1729008000000,2024-10-16 01:00,long,0.02505644179125288,1.0,0.00055,0.024506441791252883,314.08326155988254,12816.355154096205,13130.438415656088,tp,1729074000000
242,1730476800000,2024-11-02 01:00,short,0.0021996211963237755,1.0,0.00055,0.0016496211963237754,21.660249527490254,13130.438415656088,13152.09866518358,timeout,1730563200000
243,1731960000000,2024-11-19 05:00,long,0.027014323774048554,1.0,0.00055,0.026464323774048556,348.06139738365005,13152.09866518358,13500.160062567229,tp,1732037700000
244,1732024800000,2024-11-19 23:00,short,-0.012582565883911156,1.0,0.00055,-0.013132565883911157,-177.2917414650103,13500.160062567229,13322.868321102218,sl,1732027500000
245,1735581600000,2024-12-31 03:00,long,-0.013354073178828973,1.0,0.00055,-0.013904073178828974,-185.24213608850755,13322.868321102218,13137.62618501371,sl,1735594800000
246,1736445600000,2025-01-10 03:00,short,-0.012266691724978518,1.0,0.00055,-0.012816691724978518,-168.38090481132633,13137.62618501371,12969.245280202384,sl,1736481600000
247,1736726400000,2025-01-13 09:00,long,-0.013141746751444194,1.0,0.00055,-0.013691746751444194,-177.57162193389394,12969.245280202384,12791.67365826849,sl,1736751000000
248,1739160000000,2025-02-10 13:00,long,0.009602587862515222,1.0,0.00055,0.009052587862515222,115.79774970009701,12791.67365826849,12907.471407968587,timeout,1739246400000
249,1739808000000,2025-02-18 01:00,short,0.0008270360272996102,1.0,0.00055,0.0002770360272996102,3.5758346013469238,12907.471407968587,12911.047242569934,timeout,1739894400000
250,1739912400000,2025-02-19 06:00,long,0.017444135919995718,1.0,0.00055,0.01689413591999572,218.1209869854624,12911.047242569934,13129.168229555396,timeout,1739998800000
251,1740150000000,2025-02-22 00:00,short,0.027780686246987263,1.0,0.00055,0.027230686246987264,357.51626074293625,13129.168229555396,13486.684490298332,tp,1740165600000
252,1740416400000,2025-02-25 02:00,long,-0.012975118221687398,1.0,0.00055,-0.013525118221687399,-182.4090021498828,13486.684490298332,13304.275488148449,sl,1740435000000
253,1740571200000,2025-02-26 21:00,short,0.025193808289877717,1.0,0.00055,0.02464380828987772,327.8680145656497,13304.275488148449,13632.143502714098,tp,1740579000000
254,1741280400000,2025-03-07 02:00,short,-0.01535706341004639,1.0,0.00055,-0.01590706341004639,-216.84737111252502,13632.143502714098,13415.296131601574,sl,1741298400000
255,1741370400000,2025-03-08 03:00,long,-0.019148376974514103,1.0,0.00055,-0.0196983769745141,-264.25956042502855,13415.296131601574,13151.036571176544,sl,1741381800000
256,1741608000000,2025-03-10 21:00,long,-0.013524332447046428,1.0,0.00055,-0.014074332447046428,-185.09206072600423,13151.036571176544,12965.94451045054,sl,1741614600000
257,1741680000000,2025-03-11 17:00,short,-0.01265254728366716,1.0,0.00055,-0.01320254728366716,-171.18349547662788,12965.94451045054,12794.761014973912,sl,1741683000000
258,1741770000000,2025-03-12 18:00,long,-0.014054925838339338,1.0,0.00055,-0.014604925838339338,-186.86653574296935,12794.761014973912,12607.894479230943,sl,1741790400000
259,1741798800000,2025-03-13 02:00,long,0.02544795366310093,1.0,0.00055,0.024897953663100932,313.9107725331581,12607.894479230943,12921.8052517641,tp,1741831500000
260,1742173200000,2025-03-17 10:00,long,0.00791201179044898,1.0,0.00055,0.0073620117904489805,95.13048261737286,12921.8052517641,13016.935734381474,timeout,1742259600000
261,1743418800000,2025-03-31 20:00,long,0.02526230963949505,1.0,0.00055,0.024712309639495052,321.6785464254429,13016.935734381474,13338.614280806916,tp,1743498000000
262,1743451200000,2025-04-01 05:00,short,-0.012113986451207204,1.0,0.00055,-0.012663986451207204,-168.9200305300177,13338.614280806916,13169.694250276898,sl,1743490500000
263,1743760800000,2025-04-04 19:00,short,0.02746466500597755,1.0,0.00055,0.026914665005977553,354.4579089773514,13169.694250276898,13524.152159254249,tp,1743765000000
264,1744052400000,2025-04-08 04:00,short,-0.013210071504814014,1.0,0.00055,-0.013760071504814014,-186.0933007533233,13524.152159254249,13338.058858500925,sl,1744064700000
265,1744124400000,2025-04-09 00:00,short,0.02597968281623908,1.0,0.00055,0.025429682816239082,339.18260615600644,13338.058858500925,13677.24146465693,tp,1744133100000
266,1744826400000,2025-04-17 03:00,short,-0.013383417022037047,1.0,0.00055,-0.013933417022037048,-190.5707090381618,13677.24146465693,13486.670755618768,sl,1744872000000
267,1756724400000,2025-09-01 20:00,short,-0.012720031606457072,1.0,0.00055,-0.013270031606457072,-178.96854719294134,13486.670755618768,13307.702208425828,sl,1756781400000
268,1756767600000,2025-09-02 08:00,long,0.025836739716670554,1.0,0.00055,0.025286739716670555,336.5084019714258,13307.702208425828,13644.210610397253,tp,1756823100000
269,1756828800000,2025-09-03 01:00,short,-0.013164104600630111,1.0,0.00055,-0.013714104600630111,-187.11813150401514,13644.210610397253,13457.092478893237,sl,1756910700000
270,1760871600000,2025-10-19 20:00,long,0.025501604272130107,1.0,0.00055,0.02495160427213011,335.77604618680243,13457.092478893237,13792.868525080039,tp,1760939100000
271,1761069600000,2025-10-22 03:00,short,0.02896211859856801,1.0,0.00055,0.02841211859856801,391.8846163490299,13792.868525080039,14184.75314142907,tp,1761086100000
272,1761660000000,2025-10-28 23:00,long,-0.013480606038296372,1.0,0.00055,-0.014030606038296372,-199.02068307787815,14184.75314142907,13985.73245835119,sl,1761679200000
273,1762786800000,2025-11-11 00:00,short,-0.012438037471447227,1.0,0.00055,-0.012988037471447228,-181.64721723470103,13985.73245835119,13804.08524111649,sl,1762806900000
274,1762974000000,2025-11-13 04:00,long,0.02501036347836294,1.0,0.00055,0.024460363478362942,337.6529424840147,13804.08524111649,14141.738183600506,tp,1763018700000
275,1763046000000,2025-11-14 00:00,short,0.027135517254654906,1.0,0.00055,0.026585517254654908,375.9654244909234,14141.738183600506,14517.70360809143,tp,1763055600000
276,1763546400000,2025-11-19 19:00,short,0.02625682849636224,1.0,0.00055,0.02570682849636224,373.2041168142257,14517.70360809143,14890.907724905655,tp,1763573700000
277,1763866800000,2025-11-23 12:00,long,0.01778991834794108,1.0,0.00055,0.017239918347941082,256.7180333040986,14890.907724905655,15147.625758209753,timeout,1763953200000
278,1764640800000,2025-12-02 11:00,long,0.026168830229091666,1.0,0.00055,0.025618830229091668,388.0644526733916,15147.625758209753,15535.690210883145,tp,1764685500000
279,1765123200000,2025-12-08 01:00,short,-0.012966018719871242,1.0,0.00055,-0.013516018719871242,-209.980679716417,15535.690210883145,15325.709531166729,sl,1765128300000
280,1765767600000,2025-12-15 12:00,long,-0.017319387881238768,1.0,0.00055,-0.017869387881238766,-273.8610481676162,15325.709531166729,15051.848482999112,sl,1765810500000
281,1766116800000,2025-12-19 13:00,long,0.015336623398453542,1.0,0.00055,0.014786623398453541,222.56601496869212,15051.848482999112,15274.414497967804,timeout,1766203200000
282,1766714400000,2025-12-26 11:00,long,0.0001875817453222961,1.0,0.00055,-0.00036241825467770393,-5.535726643577309,15274.414497967804,15268.878771324227,timeout,1766800800000
283,1767193200000,2026-01-01 00:00,short,0.005485708598028216,1.0,0.00055,0.004935708598028216,75.3627362338755,15268.878771324227,15344.241507558103,timeout,1767279600000
284,1767949200000,2026-01-09 18:00,short,-0.01622587986791646,1.0,0.00055,-0.016775879867916458,-257.41315219509204,15344.241507558103,15086.828355363012,sl,1767972600000
285,1769025600000,2026-01-22 05:00,long,-0.014137578306987142,1.0,0.00055,-0.014687578306987142,-221.58897287346826,15086.828355363012,14865.239382489544,sl,1769095500000
286,1769194800000,2026-01-24 04:00,short,0.01120028772599635,1.0,0.00055,0.01065028772599635,158.31907653932595,14865.239382489544,15023.55845902887,timeout,1769281200000
287,1769392800000,2026-01-26 11:00,long,0.012027082072894935,1.0,0.00055,0.011477082072894934,172.4266134612093,15023.55845902887,15195.98507249008,timeout,1769479200000
288,1769612400000,2026-01-29 00:00,short,0.026922173698892604,1.0,0.00055,0.026372173698892606,400.75115785748756,15195.98507249008,15596.736230347567,tp,1769698500000
289,1770019200000,2026-02-02 17:00,short,-0.013325323789714183,1.0,0.00055,-0.013875323789714183,-216.40976525883872,15596.736230347567,15380.326465088729,sl,1770025800000
