trade_no,timestamp,timestamp_kst,direction,gross_return,size,cost,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp
109,1653663600000,2022-05-28 00:00,short,-0.013114616941282353,1.6777804436353647,0.00039999999999999996,-0.022674560007306725,-245.11548111289744,10810.153803818492,10565.038322705594,sl,1653743700000
110,1653750000000,2022-05-29 00:00,short,-0.01229113889004263,1.8,0.00039999999999999996,-0.022844050002076732,-241.34826371774346,10565.038322705594,10323.69005898785,sl,1653825900000
111,1654452000000,2022-06-06 03:00,long,0.026570237142776287,1.8,0.00039999999999999996,0.04710642685699732,486.3121506580215,10323.69005898785,10810.00220964587,tp,1654480200000
112,1654776000000,2022-06-09 21:00,short,0.01000668101848412,1.7274190536284877,0.00039999999999999996,0.016594763833460598,179.38943370826044,10810.00220964587,10989.39164335413,timeout,1654862400000
113,1655046000000,2022-06-13 00:00,short,-0.012098667275857178,1.2522106901526213,0.00039999999999999996,-0.0156509647754891,-171.99458151418978,10989.39164335413,10817.397061839942,sl,1655046900000
114,1655323200000,2022-06-16 05:00,long,0.026939737149680898,0.5683786653111176,0.00039999999999999996,0.015084620378843512,163.1763281650727,10817.397061839942,10980.573390005015,tp,1655329800000
115,1655470800000,2022-06-17 22:00,short,0.05216010611132493,1.1068424309856397,0.00039999999999999996,0.05729028167633356,629.0801424810402,10980.573390005015,11609.653532486054,tp,1655535000000
116,1655503200000,2022-06-18 07:00,short,0.04775788406311632,1.1134177252781206,0.00039999999999999996,0.05272910754753993,612.1666697041339,11609.653532486054,12221.820202190189,tp,1655535000000
117,1656414000000,2022-06-28 20:00,short,0.02792122141628761,1.6233022188105624,0.00039999999999999996,0.04467525978943645,546.0129926326294,12221.820202190189,12767.833194822819,tp,1656439800000
118,1656532800000,2022-06-30 05:00,short,0.028803503075322645,1.8,0.00039999999999999996,0.051126305535580764,652.7721409458417,12767.833194822819,13420.60533576866,tp,1656570300000
119,1656666000000,2022-07-01 18:00,long,-0.01914002995430042,0.6767967662126855,0.00039999999999999996,-0.013224629084769533,-177.4825276586194,13420.60533576866,13243.12280811004,sl,1656671700000
120,1656885600000,2022-07-04 07:00,short,-0.01239501191528869,1.8,0.00039999999999999996,-0.02303102144751964,-305.00264542571887,13243.12280811004,12938.120162684321,sl,1656933300000
121,1657702800000,2022-07-13 18:00,long,-0.024273690200136477,1.7862901750705351,0.00039999999999999996,-0.04407437038723793,-570.2395001647399,12938.120162684321,12367.880662519581,sl,1657715400000
122,1659578400000,2022-08-04 11:00,long,-0.014018681492012797,1.8,0.00039999999999999996,-0.025953626685623035,-320.9913576073693,12367.880662519581,12046.889304912213,sl,1659594000000
123,1659704400000,2022-08-05 22:00,short,-0.005420524649499603,1.5169281911827155,0.00039999999999999996,-0.008829317928299841,-106.365815720105,12046.889304912213,11940.523489192108,timeout,1659790800000
124,1660665600000,2022-08-17 01:00,long,-0.013282164339566194,1.8,0.00039999999999999996,-0.024627895811219148,-294.06996842323815,11940.523489192108,11646.45352076887,sl,1660739100000
125,1660723200000,2022-08-17 17:00,short,0.014362332227297658,1.512335796821183,0.00039999999999999996,0.02111573483445229,245.9234243063287,11646.45352076887,11892.376945075199,timeout,1660809600000
126,1661248800000,2022-08-23 19:00,short,0.004726906701978173,1.6457675736409858,0.00039999999999999996,0.007121082744285538,84.68660025211416,11892.376945075199,11977.063545327313,timeout,1661335200000
127,1661320800000,2022-08-24 15:00,long,0.006552079222716944,1.8,0.00039999999999999996,0.0110737426008905,132.63091881546367,11977.063545327313,12109.694464142776,timeout,1661407200000
128,1661392800000,2022-08-25 11:00,long,0.00038509273543430034,1.8,0.00039999999999999996,-2.683307621825933e-05,-0.3249403545361762,12109.694464142776,12109.36952378824,timeout,1661479200000
129,1661421600000,2022-08-25 19:00,short,0.010914184055138554,1.8,0.00039999999999999996,0.0189255312992494,229.17625193663113,12109.36952378824,12338.545775724871,timeout,1661507700000
130,1661450400000,2022-08-26 03:00,long,-0.01737749388483789,1.8,0.00039999999999999996,-0.03199948899270821,-394.82715973633435,12338.545775724871,11943.718615988537,sl,1661512200000
131,1661886000000,2022-08-31 04:00,long,0.025829800695982286,1.6401998957456734,0.00039999999999999996,0.0417099564503834,498.17198332851535,11943.718615988537,12441.890599317052,tp,1661911200000
132,1661958000000,2022-09-01 00:00,short,-0.012331269790888388,1.7560487039611496,0.00039999999999999996,-0.02235672981606929,-278.15998653002373,12441.890599317052,12163.730612787029,sl,1661975400000
133,1662055200000,2022-09-02 03:00,long,0.025066676140472754,1.8,0.00039999999999999996,0.04440001705285096,540.0698466340293,12163.730612787029,12703.800459421058,tp,1662088500000
134,1662300000000,2022-09-04 23:00,short,-0.013091756825198031,1.8,0.00039999999999999996,-0.024285162285356456,-308.5138557978263,12703.800459421058,12395.286603623232,sl,1662310200000
135,1662361200000,2022-09-05 16:00,long,0.0050938466635810364,1.8,0.00039999999999999996,0.008448923994445866,104.72683440338574,12395.286603623232,12500.013438026617,timeout,1662447600000
136,1662422400000,2022-09-06 09:00,long,-0.024299192975627548,1.8,0.00039999999999999996,-0.044458547356129585,-555.7324393867625,12500.013438026617,11944.280998639855,sl,1662483900000
137,1662480000000,2022-09-07 01:00,short,0.026425229814761142,1.8,0.00039999999999999996,0.04684541366657006,559.5347843310366,11944.280998639855,12503.815782970893,tp,1662483900000
